,listing_id,english_review,compound,negativity,neutrality,positivity,polarity,subjectivity,weight_polar,review_length,negative_comp,most_negative,smallest_polarity,most_positive,highest_polarity,sum_of_english_review,sum_of_compound,sum_of_negativity,sum_of_negative_comp
3335,26747369,0.8928571428571429,0.7713285714285714,0.015428571428571427,0.6087142857142859,0.3758214285714286,0.4927791542121899,0.7247509662956092,0.10958956692386614,176.46428571428572,0.07142857142857142,0.0,-0.125,0.796,1.0,25,21.597199999999997,0.43199999999999994,2
3336,26747498,0.5,0.7239249999999999,0.0,0.6995,0.3005,0.2643761160714286,0.5223214285714286,0.07391574391475339,133.0,0.0,0.0,0.0,0.353,0.5973333333333334,2,2.8956999999999997,0.0,0
3337,26748006,0.8617886178861789,0.6578886178861785,0.02423577235772358,0.658073170731707,0.30956097560975615,0.38094126042328064,0.6036465392459884,0.12280560389746559,249.65853658536585,0.056910569105691054,0.0,-0.48124999999999996,1.0,1.0,106,80.92029999999995,2.9810000000000003,7
3338,26758792,0.0,0.855,0.0,0.615,0.385,0.3913333333333333,0.6020000000000001,0.15575066666666662,102.0,0.0,0.0,0.3913333333333333,0.385,0.3913333333333333,0,0.855,0.0,0
3339,26761384,1.0,0.7593833333333334,0.0,0.47083333333333327,0.3625,0.4038392857142857,0.5509761904761905,0.1357551814058957,148.16666666666666,0.0,0.0,0.0,0.836,0.5770833333333334,6,4.5563,0.0,0
3340,26761594,0.8253968253968254,0.7956333333333333,0.012873015873015876,0.6440158730158729,0.34312698412698395,0.3659542552550922,0.6147741821222102,0.1286825065301598,216.14285714285714,0.0,0.0,0.012222222222222216,1.0,1.0,52,50.1249,0.8110000000000002,0
3341,26763213,0.5,0.7208,0.0,0.7448333333333332,0.25516666666666665,0.4083449074074074,0.509537037037037,0.13598505658436214,175.83333333333334,0.0,0.0,0.0,0.484,0.9099999999999999,3,4.3248,0.0,0
3342,26766318,0.9538461538461539,0.8310492307692309,0.01673846153846154,0.5661999999999999,0.4017384615384616,0.46549748208715613,0.6508464387170494,0.13709400453912204,225.8153846153846,0.015384615384615385,0.0,-0.40625,0.804,1.0,62,54.01820000000001,1.088,1
3343,26766696,1.0,0.9139857142857144,0.004928571428571429,0.5292142857142856,0.4658571428571429,0.4238936807240378,0.6260757000935574,0.1476497710563858,224.57142857142858,0.0,0.0,0.15,0.857,0.5666666666666667,14,12.795800000000002,0.069,0
3344,26773519,0.94,0.906018,0.01068,0.62494,0.36438000000000004,0.4399686128225564,0.6506073545225526,0.13769696884217247,308.88,0.0,0.0,0.0,0.804,0.8,47,45.3009,0.534,0
3345,26777997,0.8,0.813989090909091,0.010418181818181818,0.657909090909091,0.33165454545454554,0.40347181406556415,0.6161212378670713,0.11752252283004096,219.6727272727273,0.0,0.0,0.0,0.815,1.0,44,44.769400000000005,0.573,0
