,id,price,log_price
6400,49940983,48.0,3.871201010907891
6401,49941005,55.0,4.007333185232471
6402,49941020,60.0,4.0943445622221
6403,49941039,49.0,3.8918202981106265
6404,49941063,55.0,4.007333185232471
6405,49941085,49.0,3.8918202981106265
6406,49941097,56.0,4.02535169073515
6407,49941107,56.0,4.02535169073515
6408,49941126,55.0,4.007333185232471
6409,49941158,49.0,3.8918202981106265
6410,49941172,55.0,4.007333185232471
6411,49941323,49.0,3.8918202981106265
6412,49941333,47.0,3.8501476017100584
6413,49941350,49.0,3.8918202981106265
6414,49941365,49.0,3.8918202981106265
6415,49941382,49.0,3.8918202981106265
6416,49941389,51.0,3.9318256327243257
6417,49941397,56.0,4.02535169073515
6418,49941433,51.0,3.9318256327243257
6419,49941451,56.0,4.02535169073515
6420,49941461,47.0,3.8501476017100584
6421,49941476,49.0,3.8918202981106265
6422,49941491,49.0,3.8918202981106265
6423,49941508,49.0,3.8918202981106265
6424,49941954,100.0,4.605170185988092
6425,49943712,56.0,4.02535169073515
6426,49943725,55.0,4.007333185232471
6427,49943742,60.0,4.0943445622221
6428,49957369,40.0,3.6888794541139363
6429,49958946,18.0,2.8903717578961645
6430,49978965,205.0,5.3230099791384085
6431,49984698,60.0,4.0943445622221
6432,50000244,32.0,3.4657359027997265
6433,50000765,143.0,4.962844630259907
6434,50025636,130.0,4.867534450455582
6435,50031150,87.0,4.465908118654584
6436,50041222,280.0,5.634789603169249
6437,50042222,160.0,5.075173815233827
6438,50048948,59.0,4.07753744390572
6439,50060347,190.0,5.247024072160486
6440,50068330,113.0,4.727387818712341
6441,50087351,175.0,5.1647859739235145
6442,50134405,50.0,3.912023005428146
6443,50144342,140.0,4.941642422609304
6444,50144740,70.0,4.248495242049359
6445,50146833,90.0,4.499809670330265
6446,50149892,188.0,5.236441962829949
6447,50150743,150.0,5.0106352940962555
6448,50152568,117.0,4.762173934797756
6449,50155251,65.0,4.174387269895637
6450,50163236,84.0,4.430816798843313
6451,50163864,95.0,4.553876891600541
6452,50164216,130.0,4.867534450455582
6453,50164738,85.0,4.442651256490317
6454,50169388,116.0,4.7535901911063645
6455,50169628,133.0,4.890349128221754
6456,50170898,465.0,6.142037405587356
6457,50174624,73.0,4.290459441148391
6458,50174837,43.0,3.7612001156935624
6459,50175195,33.0,3.4965075614664802
6460,50176136,182.0,5.204006687076795
6461,50176184,525.0,6.263398262591624
6462,50210326,83.0,4.418840607796598
6463,50212515,29.0,3.367295829986474
6464,50226350,111.0,4.709530201312334
6465,50228505,280.0,5.634789603169249
6466,50248336,264.0,5.575949103146316
6467,50254439,83.0,4.418840607796598
6468,50254487,219.0,5.389071729816501
6469,50255079,166.0,5.111987788356544
6470,50264642,184.0,5.214935757608986
6471,50264736,366.0,5.902633333401366
6472,50268059,45.0,3.8066624897703196
6473,50277209,35.0,3.5553480614894135
6474,50279206,159.0,5.0689042022202315
6475,50285124,55.0,4.007333185232471
6476,50297158,79.0,4.3694478524670215
6477,50319547,85.0,4.442651256490317
6478,50320375,195.0,5.272999558563747
6479,50320775,650.0,6.476972362889683
6480,50321372,200.0,5.298317366548036
6481,50322277,80.0,4.382026634673881
6482,50335586,219.0,5.389071729816501
6483,50343064,50.0,3.912023005428146
6484,50344192,375.0,5.926926025970411
6485,50372714,55.0,4.007333185232471
6486,50385818,95.0,4.553876891600541
6487,50389068,40.0,3.6888794541139363
6488,50409788,220.0,5.393627546352362
6489,50413099,120.0,4.787491742782046
6490,50426766,42.0,3.7376696182833684
6491,50430921,170.0,5.135798437050262
6492,50432060,48.0,3.871201010907891
6493,50432404,55.0,4.007333185232471
6494,50432420,53.0,3.970291913552122
6495,50432439,55.0,4.007333185232471
6496,50432458,60.0,4.0943445622221
6497,50432482,56.0,4.02535169073515
6498,50432497,62.0,4.127134385045092
6499,50432515,64.0,4.1588830833596715
6500,50432525,64.0,4.1588830833596715
6501,50432542,64.0,4.1588830833596715
6502,50432550,60.0,4.0943445622221
6503,50432573,56.0,4.02535169073515
6504,50432591,62.0,4.127134385045092
6505,50432613,47.0,3.8501476017100584
6506,50432641,55.0,4.007333185232471
6507,50432657,53.0,3.970291913552122
6508,50432680,48.0,3.871201010907891
6509,50432701,48.0,3.871201010907891
6510,50432711,56.0,4.02535169073515
6511,50432726,60.0,4.0943445622221
6512,50432758,58.0,4.060443010546419
6513,50432783,55.0,4.007333185232471
6514,50432809,55.0,4.007333185232471
6515,50432820,58.0,4.060443010546419
6516,50432837,62.0,4.127134385045092
6517,50432856,60.0,4.0943445622221
6518,50433317,58.0,4.060443010546419
6519,50433333,56.0,4.02535169073515
6520,50433368,58.0,4.060443010546419
6521,50433386,58.0,4.060443010546419
6522,50433442,56.0,4.02535169073515
6523,50433459,56.0,4.02535169073515
6524,50433488,56.0,4.02535169073515
6525,50433512,56.0,4.02535169073515
6526,50433528,58.0,4.060443010546419
6527,50433556,58.0,4.060443010546419
6528,50433593,56.0,4.02535169073515
6529,50433621,56.0,4.02535169073515
6530,50433653,58.0,4.060443010546419
6531,50433671,56.0,4.02535169073515
6532,50433951,48.0,3.871201010907891
6533,50433978,56.0,4.02535169073515
6534,50434013,56.0,4.02535169073515
6535,50434041,55.0,4.007333185232471
6536,50434064,65.0,4.174387269895637
6537,50434091,62.0,4.127134385045092
6538,50434116,64.0,4.1588830833596715
6539,50436408,40.0,3.6888794541139363
6540,50440484,60.0,4.0943445622221
6541,50440524,62.0,4.127134385045092
6542,50440634,56.0,4.02535169073515
6543,50440678,60.0,4.0943445622221
6544,50440720,62.0,4.127134385045092
6545,50440845,58.0,4.060443010546419
6546,50440884,65.0,4.174387269895637
6547,50440983,65.0,4.174387269895637
6548,50441026,62.0,4.127134385045092
6549,50441077,62.0,4.127134385045092
6550,50441116,62.0,4.127134385045092
6551,50441555,47.0,3.8501476017100584
6552,50441601,64.0,4.1588830833596715
6553,50441671,60.0,4.0943445622221
6554,50441721,53.0,3.970291913552122
6555,50441763,60.0,4.0943445622221
6556,50441830,62.0,4.127134385045092
6557,50441871,64.0,4.1588830833596715
6558,50441902,64.0,4.1588830833596715
6559,50441942,55.0,4.007333185232471
6560,50441978,56.0,4.02535169073515
6561,50442014,62.0,4.127134385045092
6562,50442035,64.0,4.1588830833596715
6563,50442084,47.0,3.8501476017100584
6564,50442131,47.0,3.8501476017100584
6565,50442185,53.0,3.970291913552122
6566,50442233,56.0,4.02535169073515
6567,50457021,61.0,4.110873864173311
6568,50463877,100.0,4.605170185988092
6569,50464682,150.0,5.0106352940962555
6570,50471976,55.0,4.007333185232471
6571,50472006,62.0,4.127134385045092
6572,50474335,72.0,4.276666119016055
6573,50474343,72.0,4.276666119016055
6574,50474353,48.0,3.871201010907891
6575,50474367,51.0,3.9318256327243257
6576,50474380,55.0,4.007333185232471
6577,50474400,55.0,4.007333185232471
6578,50474408,56.0,4.02535169073515
6579,50474426,48.0,3.871201010907891
6580,50474442,56.0,4.02535169073515
6581,50474457,48.0,3.871201010907891
6582,50474466,55.0,4.007333185232471
6583,50474480,72.0,4.276666119016055
6584,50474491,56.0,4.02535169073515
6585,50474505,72.0,4.276666119016055
6586,50474512,51.0,3.9318256327243257
6587,50474526,56.0,4.02535169073515
6588,50474532,48.0,3.871201010907891
6589,50474545,55.0,4.007333185232471
6590,50474553,51.0,3.9318256327243257
6591,50474788,49.0,3.8918202981106265
6592,50474807,55.0,4.007333185232471
6593,50474825,53.0,3.970291913552122
6594,50474836,49.0,3.8918202981106265
6595,50474845,58.0,4.060443010546419
6596,50474861,55.0,4.007333185232471
6597,50474872,53.0,3.970291913552122
6598,50474895,49.0,3.8918202981106265
6599,50474905,53.0,3.970291913552122
6600,50474915,55.0,4.007333185232471
6601,50474927,58.0,4.060443010546419
6602,50474933,49.0,3.8918202981106265
6603,50474954,58.0,4.060443010546419
6604,50474973,53.0,3.970291913552122
6605,50474981,55.0,4.007333185232471
6606,50474990,58.0,4.060443010546419
6607,50475006,55.0,4.007333185232471
6608,50475034,49.0,3.8918202981106265
6609,50475045,49.0,3.8918202981106265
6610,50475057,55.0,4.007333185232471
6611,50475071,53.0,3.970291913552122
6612,50475083,51.0,3.9318256327243257
6613,50475103,53.0,3.970291913552122
6614,50475115,49.0,3.8918202981106265
6615,50475137,53.0,3.970291913552122
6616,50475147,55.0,4.007333185232471
6617,50475155,55.0,4.007333185232471
6618,50478615,400.0,5.991464547107982
6619,50489856,82.0,4.406719247264253
6620,50496643,200.0,5.298317366548036
6621,50497520,36.0,3.58351893845611
6622,50500808,149.0,5.003946305945459
6623,50513430,140.0,4.941642422609304
6624,50516104,87.0,4.465908118654584
6625,50533361,160.0,5.075173815233827
6626,50536225,96.0,4.564348191467836
6627,50538760,49.0,3.8918202981106265
6628,50538802,53.0,3.970291913552122
6629,50540230,58.0,4.060443010546419
6630,50541895,104.0,4.6443908991413725
6631,50546396,165.0,5.10594547390058
6632,50567970,300.0,5.703782474656201
6633,50573341,140.0,4.941642422609304
6634,50573501,80.0,4.382026634673881
6635,50591726,110.0,4.700480365792417
6636,50599864,1570.0,7.358830898342354
6637,50599889,1570.0,7.358830898342354
6638,50599943,1570.0,7.358830898342354
6639,50599976,1570.0,7.358830898342354
6640,50600001,1570.0,7.358830898342354
6641,50600020,1570.0,7.358830898342354
6642,50600056,1570.0,7.358830898342354
6643,50600084,1570.0,7.358830898342354
6644,50600394,1570.0,7.358830898342354
6645,50600431,1570.0,7.358830898342354
6646,50600465,1570.0,7.358830898342354
6647,50600503,1570.0,7.358830898342354
6648,50600551,1570.0,7.358830898342354
6649,50618253,149.0,5.003946305945459
6650,50629923,750.0,6.620073206530356
6651,50650368,139.0,4.9344739331306915
6652,50652160,324.0,5.780743515792329
6653,50654795,160.0,5.075173815233827
6654,50673540,117.0,4.762173934797756
6655,50673680,350.0,5.857933154483459
6656,50689589,140.0,4.941642422609304
6657,50693132,35.0,3.5553480614894135
6658,50695165,80.0,4.382026634673881
6659,50695697,80.0,4.382026634673881
6660,50695920,80.0,4.382026634673881
6661,50697457,130.0,4.867534450455582
6662,50699469,360.0,5.886104031450156
6663,50714698,35.0,3.5553480614894135
6664,50715918,650.0,6.476972362889683
6665,50741485,108.0,4.68213122712422
6666,50742243,59.0,4.07753744390572
6667,50750733,31.0,3.4339872044851463
6668,50750811,117.0,4.762173934797756
6669,50769639,95.0,4.553876891600541
6670,50781623,28.0,3.332204510175204
6671,50782259,95.0,4.553876891600541
6672,50792524,195.0,5.272999558563747
6673,50793462,65.0,4.174387269895637
6674,50827941,200.0,5.298317366548036
6675,50841608,147.0,4.990432586778736
6676,50846796,80.0,4.382026634673881
6677,50847070,198.0,5.288267030694535
6678,50860412,70.0,4.248495242049359
6679,50866804,132.0,4.882801922586371
6680,50872278,176.0,5.170483995038151
6681,50872867,300.0,5.703782474656201
6682,50887996,36.0,3.58351893845611
6683,50889324,33.0,3.4965075614664802
6684,50892721,135.0,4.90527477843843
6685,50904700,200.0,5.298317366548036
6686,50927465,1570.0,7.358830898342354
6687,50928373,1570.0,7.358830898342354
6688,50928395,1570.0,7.358830898342354
6689,50928413,1570.0,7.358830898342354
6690,50928444,1570.0,7.358830898342354
6691,50928462,1570.0,7.358830898342354
6692,50928486,1570.0,7.358830898342354
6693,50928502,1570.0,7.358830898342354
6694,50963266,95.0,4.553876891600541
6695,50992548,85.0,4.442651256490317
6696,51007826,195.0,5.272999558563747
6697,51014450,125.0,4.8283137373023015
6698,51020634,34.0,3.5263605246161616
6699,51022632,42.0,3.7376696182833684
6700,51029849,88.0,4.477336814478207
