,id,in_city,bars,cafes,fast_foods,restaurants,library,university,bus_train_tram_station,bicycle_rentals,parking,taxi,casinos,cinemas,nightclubs,social_amenities,sex_amenities,theatres_artscentre,malls,kiosks,supermarkets,nearest_sight,2nd_nearest_sight,3rd_nearest_sight,mean_dist_sight,nearest_travel_poss,mean_dist_travel
2115,17662306,0,1,1,3,2,0,0,0,0,14,0,0,0,0,1,0,0,1,0,3,7861.3872561851795,8407.238470231303,9102.313010969423,9940.440631620004,8511.280106415647,11655.902733700528
2116,17662376,1,93,93,66,62,3,19,89,20,50,9,7,2,2,3,0,16,4,1,21,951.3135736112176,1180.4678322053044,1257.7986540695106,1909.1501842895204,2551.5273000753605,5120.2940146102455
2117,17666241,1,32,32,20,25,0,4,40,13,32,2,0,1,0,3,0,1,0,1,6,756.8017360047287,1227.492164383245,1682.366505252603,1925.428072068297,796.4034707510426,5383.063686703422
2118,17673363,1,38,31,16,24,0,3,34,16,38,3,0,1,0,2,0,2,0,1,6,740.922176319144,1034.7864761220267,1650.4538076789272,1906.7050013926932,574.0394556698195,5417.838918722876
2119,17675992,1,69,62,63,60,3,17,64,20,43,3,4,2,1,5,0,12,2,0,24,1300.629256075925,1371.66308501884,1412.0087767696693,1949.8289488743787,2278.4947947501123,5118.951557164658
2120,17677191,1,49,34,39,42,1,14,59,14,46,2,3,0,1,3,0,5,0,0,9,1574.6582211180103,1588.2100673432149,1653.9162233485338,2173.5493345288087,2319.9463309537596,5114.073268508282
2121,17678182,1,5,4,9,1,1,1,15,0,20,2,0,0,0,3,0,0,0,0,1,1148.4262855860204,2685.3970902589494,3135.3692177566854,3402.652374903342,2522.677524786956,5808.850457361777
2122,17682161,1,130,150,84,144,9,27,103,26,58,14,6,2,5,3,0,20,5,1,26,458.4857695836046,834.2412524109292,863.1206887216945,1678.120154712168,2592.5228440512715,5223.390272232196
2123,17682372,1,33,53,15,46,5,11,51,22,82,3,1,2,0,3,0,4,0,0,9,1098.3123796683426,1140.4047471319502,1436.356855362182,2436.071914106507,3249.7876509157622,5622.688142765975
2124,17688615,1,14,19,24,27,0,1,1,0,106,3,0,1,0,8,0,2,0,0,7,2085.9356286166117,2600.9482263851064,2693.2357863668485,3265.057190805861,3233.062978840792,7566.09349372292
2125,17688731,0,11,9,18,16,0,0,1,0,40,1,1,1,1,1,0,0,3,0,8,9704.313331805351,11736.113920390342,12180.822735754004,12368.76107359216,2906.97992919636,9069.762750654922
2126,17689000,1,152,156,66,201,9,15,14,25,56,9,2,3,2,5,1,11,2,0,20,451.8655708819399,730.1510185539707,768.5700199878872,1383.9768265090993,1125.4343535016624,5553.316877365414
2127,17690036,0,2,4,2,0,0,0,0,0,35,0,0,0,0,1,0,0,1,0,2,5522.337709063298,5920.281320980038,6008.960788048616,6555.36131144033,6607.273726277439,10576.991565249
2128,17692989,1,184,172,100,222,9,23,89,29,66,14,7,3,4,3,1,23,3,0,33,577.0549073361125,762.9746053456367,907.0358690512537,1486.5305185831733,1972.7948165817857,5250.370090528207
2129,17698717,1,41,36,35,15,4,3,10,10,28,5,0,0,0,6,0,3,0,0,6,409.1046098386429,612.1394934977969,1253.407170560926,1828.110794627726,1050.003618860275,6056.655560822061
2130,17699094,1,88,85,38,85,6,11,27,24,49,3,1,2,1,3,0,10,2,1,18,152.07015262849907,973.130819735052,1105.1097588252194,1540.3010264605894,925.3537439362947,5369.251386805474
2131,17699228,1,54,41,22,33,2,6,35,19,41,4,0,1,0,2,0,4,0,1,8,535.2488183274531,898.6101399350975,1454.546648256905,1764.1481837480376,587.3961324114327,5400.023692063949
2132,17700049,1,24,41,36,51,1,4,17,3,145,3,1,3,1,5,0,3,1,0,13,1667.42013620565,1735.5111159355697,1890.3981840454119,2633.895382267831,3085.472310064561,6882.752770984678
2133,17700089,1,43,59,46,49,3,6,2,5,37,3,3,0,5,3,0,1,0,0,4,610.3323988909966,1290.460692565047,1446.374066883252,1963.7782699461695,1958.5236422054556,6375.391596220527
2134,17700290,1,74,84,45,64,6,9,9,14,48,7,2,0,0,5,0,5,0,0,5,285.5020091566732,551.769301805199,932.1321235186701,1536.4030387451137,1168.423258258282,5837.854813819297
2135,17706880,1,210,229,114,273,17,23,56,30,68,16,8,3,7,6,1,18,4,0,32,399.8323806464415,568.4386778416624,685.3912244236501,1263.8423124598985,1647.8262022906765,5552.045265061278
2136,17706892,1,208,229,114,271,17,23,52,30,67,16,9,3,7,6,1,17,4,0,31,411.76664975699566,576.7253682265298,691.7129127899553,1265.8574134295166,1644.1666311279405,5557.54015853333
2137,17707064,1,57,50,53,57,3,15,57,22,47,3,4,2,1,5,0,5,1,0,22,1106.213968057373,1349.9688451033016,1579.0282041045643,1905.0660033499194,1855.6448103083594,5174.152579108962
2138,17709569,1,36,66,19,34,1,8,68,20,57,3,0,1,0,6,0,5,2,1,13,633.8578690123163,1388.7230694172163,1417.7030627997115,2320.666338809018,3256.8831572683566,5285.550569080228
2139,17710194,1,174,196,98,252,13,17,32,24,64,13,5,1,6,5,1,13,3,0,15,540.9162946007965,754.5697097868697,781.9264552773623,1378.4827883357889,1690.9418835531114,5769.677984735009
2140,17712286,1,23,22,12,35,3,2,48,4,76,3,0,0,0,0,0,1,0,1,7,1678.9823809935776,1971.1574714385079,2039.0605430277399,3074.2596135529193,3303.0436150944697,6150.771467909859
2141,17728101,1,8,2,10,6,0,0,13,0,17,0,0,0,0,2,0,0,1,0,3,4732.62956102981,4870.222566728978,5559.082288311497,6007.191159579004,3956.676286799018,5515.369133697398
2142,17730621,1,55,45,51,58,3,15,58,20,48,3,4,2,1,5,0,6,1,0,19,1189.676994955105,1388.4371965598984,1608.0447861443354,1944.096764920778,1943.8789871128615,5161.231829433456
2143,17732498,1,108,111,80,98,3,18,94,23,47,10,7,2,2,5,0,16,3,0,28,1038.3832737504088,1205.667930722127,1214.4883986600157,1769.656160984373,2140.563210613864,5155.056741441251
2144,17740404,1,49,78,22,36,3,11,75,20,49,2,0,0,0,5,0,15,3,1,11,385.6487066587096,1239.0159809276906,1281.925175321568,2106.7732615169507,3287.6383192919016,5241.374879056147
2145,17741089,1,120,161,60,136,11,20,106,29,84,12,5,1,3,4,0,15,4,1,12,291.36409028372714,716.7500535911888,741.4109460693398,1729.6433610503193,2946.9442486359676,5402.644001738728
2146,17742527,1,213,230,114,269,17,30,72,34,80,18,9,4,4,6,1,21,5,0,32,162.89513556215945,420.0525592407116,573.8065213551388,1244.426966371744,1770.6761189994206,5452.403427598187
2147,17742592,1,56,62,28,35,7,9,13,14,45,5,0,1,0,4,0,5,0,0,4,405.0295947831083,416.51625693092757,900.6018804273447,1571.33513695962,1039.8058480059426,5821.380642462703
2148,17748097,1,55,77,29,38,3,9,74,18,42,2,2,0,0,5,0,15,3,1,10,372.39611086424117,1233.045087242683,1260.0881471781227,2073.3753585321642,3213.6779293159134,5214.706867806567
2149,17756677,0,10,24,10,23,0,1,10,0,81,3,1,1,1,3,0,2,2,1,4,8674.47823090408,8932.453615818826,8960.317505679443,9992.262106192746,6654.243773387139,11399.688847945494
2150,17772474,0,2,2,4,1,0,0,0,0,39,0,0,0,0,1,0,0,1,0,4,5933.790077502095,6099.909284042773,6174.111559307515,6873.525025226137,7161.1605082123015,10706.58564826184
2151,17785066,1,216,229,114,269,17,27,69,33,73,19,8,4,5,6,1,21,5,0,33,236.48454617095138,475.4414807745266,621.9899598604798,1249.1385713603747,1708.7118857056212,5471.630241482707
2152,17787937,1,93,87,35,84,5,6,24,23,50,5,1,2,1,3,0,9,0,1,8,409.46893447405364,554.470069640964,833.0287221937584,1491.506100437682,830.6494687963354,5540.5375583469395
2153,17789586,1,28,27,13,8,2,1,28,18,34,6,0,0,0,3,0,1,0,1,7,588.1740957118403,935.6933814548349,1331.1005360114452,2130.8268721617105,591.4878936312983,6009.914136746152
2154,17800624,0,1,2,2,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,12284.03975772366,12448.186219902906,12749.876530091684,13492.669291906537,11472.633636860714,15678.090914423623
2155,17803116,1,2,4,4,3,1,0,15,0,18,1,0,0,0,1,0,0,2,0,5,7607.178416128985,7723.462774506853,8463.016961220288,8918.91783263585,5650.021130747421,7136.583042688071
2156,17810638,0,4,4,9,1,1,0,3,0,53,1,0,1,0,0,0,0,1,0,3,27039.87723007801,29316.060367643775,29633.976948083266,29842.92716205181,20301.404130878815,26400.01518862435
2157,17810642,1,6,5,14,2,1,1,20,0,27,2,0,0,0,3,0,0,0,0,2,1152.740652450187,2351.3301158296617,2806.2215448751235,3118.6676289750562,2202.294620247934,5708.775168931003
2158,17810982,0,4,4,9,2,1,0,3,0,53,1,0,1,0,0,0,0,1,0,3,27069.506714822368,29350.178771308885,29664.766489334732,29874.59810007262,20333.426378120395,26433.886442823044
2159,17818039,1,8,8,9,16,0,1,18,0,198,0,0,1,1,1,0,0,2,0,1,2439.5392968971864,2557.903684629981,2893.135605775519,3682.8319119989774,4650.30285887277,7186.694751096332
2160,17819310,0,3,2,4,5,0,0,0,0,20,0,0,0,1,1,0,0,2,0,3,8822.640902022651,11063.411458227612,11365.545334694421,11593.316975360145,2016.5337440899948,8373.600738580568
2161,17835292,1,8,9,9,19,0,0,22,0,193,0,0,1,1,1,0,0,2,0,1,2350.4686932627387,2469.8498210652165,2804.2264152338703,3598.6194829724827,4591.860606751631,7121.219412713627
2162,17837320,1,52,65,49,59,3,10,2,13,40,2,3,0,5,5,0,2,0,0,5,545.5532023656751,1199.8152846738099,1317.868967240771,1823.6523446436952,1976.6053273520247,6245.8664275000365
2163,17852644,1,24,20,5,8,2,1,30,18,35,3,0,0,0,1,0,1,0,1,3,851.4588627449479,867.5233681419825,1431.7531940562592,2250.996038535146,446.6020260456092,5914.004554596941
2164,17857327,1,15,12,4,11,1,2,31,7,36,1,0,1,0,2,0,1,0,0,6,1816.879601802483,1937.1354841333848,2251.5511231839946,3217.9664570500363,2533.3498562637787,5718.788406506479
2165,17859553,1,100,98,46,109,6,11,22,24,49,3,1,3,1,4,1,11,2,1,17,112.50081444131136,830.1418177720542,1038.6353316352095,1476.8535262239993,907.3277472412791,5421.533912474068
2166,17870583,1,69,71,32,46,6,7,22,20,50,6,1,1,0,3,0,5,0,1,7,374.9903563457536,546.7024973790078,741.9656128481068,1538.2152097438868,923.4343032333799,5720.9460348262555
2167,17871605,1,53,32,42,45,1,15,56,14,47,3,3,1,1,4,0,5,0,0,13,1588.3063145714254,1612.7226011307548,1671.0386259766221,2177.707889061531,2477.6462482485335,5089.76994393452
2168,17875947,1,8,5,10,1,1,0,11,0,22,2,0,0,0,5,0,0,2,0,2,1875.9564835838348,2904.0869156196227,3234.8310821458176,4196.21231415225,3029.730356005038,8271.739485414384
2169,17888424,1,8,5,4,14,2,1,47,0,119,0,0,0,0,0,0,0,1,0,3,2757.0686516764376,3026.823151353027,3117.8617288780997,4127.8981534027735,3209.593632746411,6741.003687726768
2170,17901826,1,213,229,114,270,17,28,68,34,71,18,8,3,6,6,1,20,5,0,31,234.11627018487937,421.3115986036873,555.561662783023,1239.1654855697868,1767.0286395756812,5505.031005991614
2171,17904037,1,44,63,42,84,1,6,39,13,107,7,3,3,6,1,0,4,1,0,12,1189.026356270295,1272.1072102088215,1596.1861085760745,2283.6279481725696,3031.3262840343164,6473.330069380298
2172,17905087,0,6,6,2,9,1,0,3,0,23,1,0,0,0,2,0,0,0,0,1,12340.927172896007,12591.584279684414,12638.674854992983,13644.797418021973,10124.305522107112,14890.718780645771
2173,17905996,1,70,64,65,63,3,17,67,23,42,3,5,2,1,5,0,12,3,0,25,1247.7954164834705,1301.5460434969366,1411.0801521898484,1898.4411125172667,2161.1971401630003,5134.2443168173595
2174,17918269,0,4,7,14,13,1,0,13,0,36,1,0,1,0,0,0,1,3,0,7,7625.498886575583,7715.872429657111,8753.165392675706,9499.437989279255,8131.047749135167,10982.482850068136
2175,17920490,1,19,17,7,16,1,2,31,11,45,2,0,1,0,3,0,2,0,0,6,1457.8858728543073,1743.92577391303,1993.9272534035188,2952.9536062372963,2637.758456371325,5540.211786978088
2176,17937371,1,25,18,9,9,2,2,28,17,26,3,0,0,0,3,0,0,0,1,3,626.687650498654,902.5765245560904,1635.171224553123,2359.7852894442194,750.5602006311342,6191.539935614404
2177,17948969,1,8,10,8,17,0,1,23,0,213,0,0,1,1,2,0,0,2,0,1,2496.476901808409,2590.9074157526875,2941.5016072496965,3702.0371619605116,4639.36320601818,7278.602981319387
2178,17949978,1,13,10,11,24,2,1,24,0,182,0,0,1,1,1,0,0,0,0,1,2254.373052118347,2393.8710967224683,2713.680753542724,3532.906125703884,4448.347206728378,7008.362904625053
2179,17951259,1,26,41,15,59,4,5,52,14,88,5,1,0,0,1,0,1,0,1,8,1184.8197786978471,1468.6513390493635,1629.7281683204187,2602.0057216926134,3641.9083506139305,6037.166172956833
2180,17956231,0,1,0,2,2,0,1,0,0,335,0,0,1,0,0,0,0,0,0,3,4117.306895508913,6752.619587963562,7241.654110773023,7199.810512337302,4085.491194080482,6784.874960559786
2181,17957984,1,18,16,6,17,1,3,33,10,43,2,0,1,0,3,0,2,0,0,5,1582.9900789971523,1758.7695426956927,2048.3921334789356,3016.56203494744,2652.635375073654,5634.0380484018715
2182,17959343,1,13,17,9,9,2,2,26,12,28,1,0,0,0,4,0,0,0,0,4,255.6671358337756,1269.2859757124272,1957.969433391548,2649.7619975173156,1110.211937795994,6518.342659364508
2183,17960614,1,16,8,15,16,2,6,28,1,49,0,2,0,0,2,0,1,0,0,2,1713.6697241207428,2165.5243313037213,2509.064793983854,2946.3423248039776,3389.3911465035017,5030.40056247183
2184,17976248,1,3,2,17,1,0,1,11,0,25,1,0,2,0,6,0,0,0,0,5,3394.944313722062,4770.55236563317,5300.180674851861,5573.0791171585315,4356.807235919134,5334.267557436518
2185,17978884,1,19,15,26,10,1,1,35,4,29,2,0,0,0,2,0,0,0,0,5,996.0520501347604,1748.9977325946934,2387.2609689406936,2560.104303470785,1928.9050987391158,5377.739443601845
2186,17986424,1,15,16,9,10,2,2,16,10,24,0,0,0,0,2,0,0,0,0,4,73.41900012906889,1460.5592054791305,2143.6038530095543,2796.7794557035804,1276.288296069821,6664.416888603173
2187,17988900,1,28,34,13,35,2,6,42,17,79,3,1,1,0,3,0,3,0,1,9,1301.567162236788,1342.1277988135027,1637.9540011293864,2631.520088252857,3142.4685793866884,5715.013720464276
2188,17990079,1,88,70,33,71,4,10,26,21,51,4,0,2,0,4,0,8,1,1,9,230.05034223829446,801.9513766095772,1190.2941629473266,1562.2228529972372,770.7050393966922,5412.113168918622
2189,17993776,1,34,61,15,41,3,11,51,22,71,3,0,2,0,5,0,4,2,0,8,790.4674810179675,1185.2715538186449,1352.6225972871025,2325.821391128671,3239.049992529177,5442.455084525605
2190,17994644,1,90,129,40,99,11,18,91,31,80,7,4,1,2,4,0,9,4,1,7,524.0416986893395,694.3619333376425,830.4356487253152,1863.5816418370239,3129.199611491643,5484.14419855473
2191,18012707,1,1,2,2,0,0,1,13,0,7,0,0,0,0,2,0,0,0,0,1,2556.322091996674,3832.890599590876,4056.658252197348,4733.8598006818365,3604.206168369868,6746.423648915327
2192,18021228,0,1,1,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,1,9561.238297389804,9576.640157735517,9683.859184117615,10467.39365379525,10896.978577070731,13791.427512272343
2193,18023670,1,57,51,59,59,3,15,59,21,43,3,4,2,1,4,0,8,1,0,22,1300.4191452464465,1334.7622657006314,1526.399827603775,1943.6649918551777,2119.8937136252903,5135.955080935324
2194,18030146,1,162,156,98,185,7,23,101,28,62,13,7,3,4,3,1,23,5,1,29,747.6376332526078,873.7827960928055,911.660634547508,1602.3947232151675,2186.6913618586364,5205.653267801303
2195,18030607,1,3,3,4,4,0,1,29,0,49,0,0,0,0,1,0,0,0,0,1,3075.200184853377,3935.2444101169494,3960.987185767341,4599.35684631501,2249.6927277039786,5166.34168235969
2196,18035688,1,119,113,58,150,6,14,25,25,50,5,1,3,2,4,1,11,2,0,22,53.42158501706658,923.7722891174743,950.6277807472977,1437.2435122917948,1039.0886518510756,5397.973534701318
2197,18037875,1,31,52,16,39,3,10,50,22,69,3,0,2,0,4,0,4,2,0,8,941.6549817361007,1233.8514875999574,1447.3331240150349,2427.5416302661374,3156.567033532077,5494.41003906711
2198,18038811,1,16,20,14,7,2,2,31,14,26,4,0,0,0,5,0,0,0,1,6,558.3620262457218,1011.0117433317407,1658.787345907659,2467.829081301791,1000.0673126075908,6406.355276493124
2199,18040912,1,73,54,59,56,1,15,79,11,47,5,4,1,1,7,0,14,3,1,10,927.7589214617898,1467.7752306651896,1487.0611579255512,2146.2903222307914,2933.8767275802675,5083.885809858201
2200,18041181,1,29,50,16,37,3,10,49,22,71,3,0,2,0,4,0,4,0,0,8,978.3862414987556,1222.4247931282976,1453.1397746720347,2437.860488126823,3161.251403501475,5519.0049225244775
2201,18044248,1,76,118,36,107,11,16,67,32,86,8,1,1,2,3,0,9,1,0,9,418.42889479817006,750.5473227605559,828.9214917750082,1866.4054231259447,3109.0258057446686,5730.443227635275
2202,18055626,1,71,85,45,58,6,10,6,10,45,7,3,0,1,5,0,5,0,0,6,122.74212352409377,680.0052791940609,1090.855396477716,1570.8490525273323,1321.9254162204975,5933.176128628507
2203,18056485,1,20,17,16,8,3,2,8,9,24,5,0,0,0,5,0,0,1,0,8,939.267962596262,966.5698809858825,1382.3540788177202,2403.2207748550695,1216.5787100867801,6508.012057218092
2204,18058089,1,207,215,109,258,15,27,71,32,75,17,8,4,4,6,1,22,5,0,35,384.47081800113585,590.5934969049491,658.6254116610078,1295.8089410544353,1551.9669441760807,5417.935564104658
2205,18065309,1,47,80,25,72,5,14,65,23,77,5,1,1,1,1,0,4,0,1,10,802.4183476308801,1111.6247169932342,1231.4431469659983,2233.722215848436,3492.97077708172,5856.337170664189
2206,18065880,1,63,50,21,33,3,3,29,22,51,6,0,1,0,3,0,5,0,1,6,447.28169730428715,563.0354856764129,1030.265136743706,1648.5029820246789,516.7230921400441,5529.291165648483
2207,18073646,1,143,149,80,191,7,18,20,23,52,9,4,0,6,6,1,6,2,0,8,663.4565744280172,773.3615674679769,965.8736818819427,1606.4182867906763,2149.4693176400015,6015.602349058809
2208,18082511,0,3,0,3,1,0,0,0,0,49,0,0,0,0,1,0,0,0,0,2,6579.520603657167,6603.471623221103,6636.509134392054,7447.481690763728,7870.402522679491,11106.826196060818
2209,18085242,1,84,118,46,67,10,18,96,29,77,9,5,1,2,5,0,14,3,1,10,250.07114577847662,863.8808379392857,877.555690115999,1838.4295905463164,3068.205147941821,5370.590997656215
2210,18085358,1,7,1,11,4,1,1,18,0,65,2,0,0,0,4,0,0,0,0,2,2130.910231820772,4791.922204859896,5130.727333696176,5203.527445165805,4802.899806718933,5739.226245855928
2211,18085458,1,8,8,9,18,0,0,18,0,197,0,0,1,1,1,0,0,2,0,1,2414.121120839787,2532.7265131886047,2867.749026081089,3658.7211709926155,4640.740137990786,7168.039679266247
2212,18090945,1,93,96,48,102,6,11,26,22,53,3,1,3,1,4,0,13,2,0,23,188.313281291068,1029.0788075280693,1097.6517110192085,1528.0274788621525,1055.9515306617284,5342.009212889556
2213,18109464,1,217,244,115,283,16,32,104,33,96,18,8,4,4,4,1,24,7,1,35,334.4742372009588,357.58396239534335,489.0723030021662,1395.3479690357638,2406.6340774442333,5389.770428184438
2214,18119624,0,15,24,13,24,1,1,9,0,107,2,1,1,0,4,0,1,2,1,4,9857.287277371395,10111.516301809217,10151.42584828444,11169.46008050654,7769.309786485734,12524.753209732791
2215,18121557,1,78,120,34,109,11,17,65,32,85,6,1,1,2,3,0,7,3,0,9,476.52274687369106,817.1103561174479,835.0840403475595,1881.8187160128844,3142.3591485864636,5674.69207062647
