,accommodation_size_pca,host_listings_pca,availability_pca,travel_touristic_pca,longitude,property_type_Private room in residential home,latitude,compound_neigh_over,city_life_pca,property_type_Entire rental unit,count,parking,host_since,mean_review_length,review_amount_pca,prop_of_eng_reviews,brightness,number_of_reviews,review_total_pca,compound_descr,last_review,max_nights_pca,name_length,compound_host_ab
10,2.787127650852049,-0.218193752897537,-0.371593541796879,0.2045394387742813,-1.5963320618062933,0,0.5355882340347822,1.5875347824209418,-0.846463346251954,0,1.309824569477336,-1.1093596256243692,2.040638992641055,1.3831198702485932,0.3293847371188823,0.5555167504969555,0.6094437311031361,5.050213554592145,-0.44798446477418696,0.6185506636868215,-0.12322168399502942,1.3001919187391402,0.9708545586283752,0.8512746862552354
11,0.8805657076799598,-0.022186726839267746,0.9354954025998848,-0.5765205491652321,-0.5999056101623881,0,0.25124073083637705,1.514674906195349,-0.6620284482170496,1,0.893558058217159,-0.6182034024122699,2.0213096538204036,0.7796745765308071,-0.17888571493552813,0.37518865934401624,0.38778197675919235,0.42988596529981776,-0.16143150236182507,0.5867632745178567,0.14512249985682676,-0.9115994535256421,0.46020591476468203,-0.6514851548279988
12,-0.23461432507188457,-0.022186726839267746,0.4170466226288826,-0.5765205491652321,-0.5999056101623881,0,0.25124073083637705,1.514674906195349,-0.6620284482170496,1,0.4772915469569817,-0.6182034024122699,2.0213096538204036,0.48718157644968746,-0.10303172745089789,-0.023167744911678872,0.26166964645939383,0.9153551685225623,-0.05471100409448934,0.5677531692305345,-0.3884455866393059,-0.9135849035905118,0.8006383440071442,-0.6514851548279988
13,-0.5954753763709607,-0.2187843616827267,-0.018032619325791255,-0.44878490007863947,0.5053625919371874,0,-0.08445975204082747,1.351595921489073,-0.48024931551655065,0,-0.043041592118239776,-0.3480674796456153,1.9994030698236656,1.5536420524703056,0.009917215226216554,0.29340050871180784,0.5494920358107109,3.510104358161369,-0.3182373435909655,0.6868000580790111,-0.45865191380984965,0.6847023986295508,-0.22065894372024217,1.4906272823991937
14,0.6291260471957038,-0.10618973800709744,1.3906599745110093,-0.29263662177175787,-1.1619967353433882,0,-0.18312923264591255,1.5112519589901197,-0.7675489502040059,1,0.2691582913268931,-0.9620127586607394,2.2519730970801772,1.286282413696689,-0.28919208223211257,-0.606269148242479,0.2972910418345661,-0.03884292057041832,0.024754799435896247,0.646286718942095,1.5398881996449632,-0.9135849035905118,-0.22065894372024217,1.4796120433893825
15,0.4473461945335407,-0.19019274917492707,-0.5610599841002328,-0.6705751630535235,-0.3287469364363443,0,-0.1728137869463545,-0.8190415990841193,0.7351365227232812,0,1.1016913138472475,-0.24983623500319543,1.92595158230519,0.6962649291833926,0.05063366409488969,0.7165652880697534,-1.0900977405651608,1.0325373899901213,-0.18988676932961093,0.6690365170728247,0.10299870355450051,1.260482917441747,0.6304221293859131,0.6321417399962173
16,1.3110865668011291,-0.218193752897537,-0.5610599841002328,-0.4637649213839229,0.2465840225283653,0,0.2698533828596347,1.586801293734107,-0.39629134548558176,0,2.454557475442823,-0.20072061268198552,1.92208571454106,1.7959369573273753,-0.22811740892910304,0.29340050871180784,0.9434274658777032,0.6977310429399527,-0.37422037122433094,0.47052115530193583,1.9190023663658995,-0.9135849035905118,-0.39087515834147324,1.4029741038955867
17,1.1320053681642157,-0.022186726839267746,1.0649088521414143,-0.5741687458108927,-0.606439554107591,0,0.2514649796558461,1.514674906195349,-0.6632869742271703,1,0.581358174772026,-0.6673190247334798,2.0213096538204036,0.34082751658052335,1.552859159846837,-0.35004786219113765,-0.09041094168207428,1.3840840543927984,-0.2823547036351102,0.6864884170087272,-1.0577459056651566,-0.9115994535256421,0.9708545586283752,-0.6514851548279988
18,-0.23461432507188457,-0.16396357180788632,0.33065472262640905,0.6324728612588686,-0.037126701408203934,0,-1.247638379083901,1.5518383329949803,-0.6336781305933394,0,-1.2918411258987714,0.33955123285132366,2.6836616640747253,0.7216515114406539,0.024011370603834112,-0.5146977260035479,3.3229861877490284e-06,2.9911545202336076,-0.3652987114282226,0.6553243099803302,-0.0795377470889133,1.1413559135495683,0.20488159283283547,1.4610970671814012
19,-0.34403571588670484,-0.13419074172970732,1.0692866915229076,-0.5966921227771291,-0.035132129045979274,0,0.2228732551623135,1.5792219106368135,1.1715745328035243,0,2.5586241032578676,-0.17616280152138056,1.8937360176041045,1.4582825732784095,2.0281017615833,0.485928367722138,0.7829444067489991,7.059051636893157,-0.3704690282930359,0.6179273815462537,-0.9204535325316487,-0.9115994535256421,-0.39087515834147324,1.4484412606594896
20,0.01682533541237144,-0.16568780222188073,0.771871087593255,0.027984883272508584,0.3538782599443791,1,1.001577281074631,0.4293561459087531,-0.7646987120712246,0,-0.043041592118239776,-0.6918768358940848,2.259704832608438,0.07545067016549838,0.4235853205753216,-0.4222458093200111,-0.8259346689572308,3.510104358161369,-0.18127816646024458,0.5702462977928063,0.04839378242185536,1.278351968025574,-0.22065894372024217,0.8465873505063795
21,0.01682533541237144,-0.13419074172970732,1.1104811049896246,-0.5937902642030556,-0.034031675328890856,0,0.22679760950453495,1.3914488068070985,1.0793548278629936,0,2.5586241032578676,-0.22527842384259048,1.8937360176041045,1.224499455721104,1.476721776807069,0.6968521242465239,0.46396144401334577,6.975350050130615,-0.3936543751802286,0.6681015938619729,-1.0327836560045187,-0.9115994535256421,-0.22065894372024217,1.4484412606594896
22,-0.4163941777340476,-0.16568780222188073,1.633451042744143,0.027984883272508584,0.3538782599443791,1,1.001577281074631,1.0980533320731685,-0.7646987120712246,0,-0.14710821993328407,-0.6918768358940848,2.259704832608438,0.3253430798725726,-0.07308169977530937,-0.1877948069709366,-1.0964639272695214,2.22109992201822,-0.12128121646734107,0.6509613349963547,-0.11230069976850039,1.278351968025574,-0.39087515834147324,0.8465873505063795
23,0.6291260471957038,-0.16453831527921772,2.2853679815213828,0.6049874833230527,0.45618606645484644,0,1.8149277496085345,-0.8190415990841193,-0.8003181564758386,0,0.1650916635118488,-0.544529968930455,1.8731180561954095,-0.10316768636460823,0.6256996074899895,-0.24317377099635423,1.435690996872421,3.2255189631687258,0.49105873352634805,0.31096092731654307,-0.9641374694377648,-0.9135849035905118,-0.8164156948945509,0.9426777333579273
24,0.01682533541237144,-0.16335709770883833,2.1147175274030365,-0.5908102620126763,-0.7207835731487034,0,0.17342639045003644,1.0677357996839958,-0.6294600503074379,0,0.2691582913268931,-0.7409924582152947,2.423359901289953,0.3770905767706748,0.2861237727051614,-0.8980539018492749,-0.200571855275225,0.7312116776449695,-0.15825396053733545,0.72045729366968,-0.9017318452861703,-0.9135849035905118,-0.13555083640962665,1.456644098219988
25,1.059646906316873,-0.1913739667453065,2.0670658918241296,1.854199934144433,-3.3613566564783666,1,0.17208089753258501,0.4293561459087531,-0.7415185092646952,0,0.7894914304021146,-0.7655502693758997,1.892447395016061,0.33530012585298435,1.8853984908867711,0.28056380345563103,-0.3431903235853219,3.2255189631687258,-0.40176246266527316,0.4243982768999081,-1.0343437966083087,-0.4131745870356323,0.8857464513177596,1.4177392115044831
26,-0.34403571588670484,-0.13419074172970732,0.906662065409486,-0.5966921227771291,-0.035132129045979274,0,0.2228732551623135,1.3914488068070985,1.1715745328035243,0,-1.2918411258987714,-0.17616280152138056,1.8937360176041045,1.0602700720821836,1.7631510844452691,0.5430358823124635,3.3229861877490284e-06,5.9039697395700745,-0.3824587230916802,0.6291464600764768,-0.9688178912491344,-0.9115994535256421,-0.22065894372024217,1.4484412606594896
27,0.4473461945335407,-0.21704426595487403,0.6168189910349958,-0.7172684147417433,-0.13547975237288576,0,0.04291357746776371,1.4574627886222329,2.7611872170856495,0,2.5586241032578676,0.5605715332967683,1.8550773399628016,1.0941883141899358,2.275141090011351,0.44716223190035875,0.9797094171579457,8.281094803626273,-0.4407361810583187,0.710796420490877,-1.0374640778158883,0.15392723779525622,-0.22065894372024217,-0.8324163147338405
28,-0.23461432507188457,-0.2187843616827267,-0.5610599841002328,-0.5338023168560112,0.3026383837425012,0,-0.03804024639241778,-0.8190415990841193,0.17231707931471157,0,-1.0837078702686826,0.3149934216907187,1.9813623535910574,-2.661138619185714e-16,-0.32990853110078566,-7.627459389764573e-16,0.11022293093781706,-0.5075718064406544,0.16781997379652247,0.595177583415524,-1.063986468080316,-0.9135849035905118,-0.22065894372024217,-0.8324163147338405
29,-0.5954753763709607,-0.2182096182113952,0.6275685529188629,-0.5276801720034442,-0.3002039181493883,1,0.4135968761956781,-0.8190415990841193,-0.45498704607377455,0,1.1016913138472475,-0.544529968930455,1.7764713620921526,1.292501464006289,0.3663278406046747,-0.019418088036121023,1.4613943941446217,2.740049759945981,-0.5852872237800388,0.7051868812257654,0.3026967008396028,1.3061482689337487,-0.22065894372024217,1.487346147374995
30,-0.8469150368552167,-0.1913739667453065,2.1540552973881852,1.8526504740844918,-3.3613566564783666,1,0.13283735411005185,-0.8190415990841193,-0.7436465992120763,0,-0.2511748477483284,-0.7901080805365046,1.892447395016061,0.05926174296729704,0.10916382185285156,0.39211034568171477,0.36507362353357353,-0.022102603217909886,-0.5921725825943315,0.17103408675904067,0.3838240122366756,1.278351968025574,0.8857464513177596,1.4177392115044831
31,0.4473461945335407,-0.218193752897537,-0.5610599841002328,-0.7203144671709508,-0.279054573274123,0,0.012415738007868181,0.8454887275730436,2.032088856935631,0,0.3732249191419374,0.04485749892406411,2.2867659069573496,0.08349240376063413,-0.09970399326636484,-0.14771918896026442,0.3170101963762845,0.51358755206236,-0.2948194852608003,0.6500264117855026,0.435308652161741,-0.9135849035905118,-1.156848124137013,0.3220744802093927
32,-0.5954753763709607,-0.218193752897537,-0.5610599841002328,-0.727551896348863,-0.3347650427016668,0,0.025646418361798137,-0.8190415990841193,1.1953717910908184,1,0.581358174772026,0.02029968776345915,1.74167855221498,1.202565241089706,-0.09343992420964588,0.21368294417155514,-0.6471678593053416,2.1373983352556776,-0.0959438549918379,0.6085781494377346,0.6864912893719087,1.2009194154956577,-0.7313075875839353,1.1538422088438904
33,-0.5954753763709607,-0.19078335796011675,-0.5610599841002328,-0.740175456802594,-0.4671633805387314,0,-0.029967288888346533,-0.8190415990841193,-0.01709413652567558,0,-0.2511748477483284,-0.17616280152138056,1.7378126844508497,1.169098910538216,-0.24847563336343959,-0.47825291247032725,-1.0088632375214108,0.26248279177473344,-0.12629404527167354,0.291639180958937,1.8628373046294644,-0.9135849035905118,-0.22065894372024217,0.5079273426515332
34,0.808207245832617,-0.19019274917492707,0.7049631770582638,-0.7210751707093015,-0.18620379089486794,0,-0.01516686679765547,0.9975653819767974,2.827495783090744,0,2.9748906145180447,0.4132246663331386,1.732658194098676,0.8719823815079757,2.042935287650921,0.49042054768413146,-0.6082944090184754,7.762144965698511,-0.3864167307554731,0.6409888207472674,-1.0561857650613666,1.0222289096573902,1.0559626659389907,1.2346987505116562
35,0.4473461945335407,-0.21761900942620557,1.8317639254953961,0.5429552049822104,0.15803188748150318,0,-1.1465021614635413,1.4608857358274618,-0.5198682158183182,0,-1.0837078702686826,0.781591833742213,1.69657676163346,1.0835156637605012,0.0701110300690495,0.31239396549369486,2.7059873262969005,3.0246351549386246,-0.4194203674190694,0.6849302116573072,-0.9641374694377648,0.9626654077113008,1.3112869878708373,1.5021112549838913
36,-0.23461432507188457,-0.21761900942620557,-0.07602555636849516,1.677578395998695,2.1859617530014726,0,-1.4485653214070093,1.3948717540123277,-0.7953933267960813,0,0.061025035696804515,0.04485749892406411,1.732658194098676,0.610985538542969,0.9624913791241149,0.37866900617942917,-0.2737684584201668,4.213197686966724,-0.24304112678008505,0.709238215139457,-0.7129548322275971,1.2584974673768776,0.46020591476468203,-2.4223606007457965
37,0.12624672622719177,-0.1633729630226966,0.57405001287219,1.495357776610312,-0.6107382014399686,1,-1.9459492031847891,1.4339911506435186,-0.8825069514998324,0,2.3504908476277793,-1.3058221149092089,1.687556403517156,0.9209253376327967,-0.27509792685449497,-0.40634255780819317,0.7550542949449044,-0.05558323792292675,-0.3274914402049955,0.7101731383503087,1.9860884123288636,-0.9135849035905118,-0.8164156948945509,1.3638348503926394
38,4.663791369194773,-0.1633729630226966,-0.5610599841002328,1.5027700726841384,-0.6183038207449477,0,-1.951331174854276,-0.8190415990841193,-0.8825069514998324,0,-0.459308103378417,-1.3058221149092089,1.687556403517156,0.9732890568734117,-0.3236444620440667,0.8659175631372634,-0.877342560023816,-0.49083148908814594,-0.6477120622451839,0.701135547312074,0.08583715691281203,-0.9135849035905118,-0.22065894372024217,1.3638348503926394
39,0.3776863867114478,-0.2187684963688685,0.053185451699570764,5.144856773837562,2.319047874411721,0,5.296390673233525,1.0630903713340418,-0.7938773167386357,1,2.038290964182646,-0.5199721577698501,1.6656498195204177,0.3219799676777536,0.6792379539637567,0.2541870118333521,1.8110058993716105,1.9365145270255766,-0.6055367800996705,0.6509613349963547,-1.0483850620424173,-0.9135849035905118,-0.39087515834147324,-0.8324163147338405
40,1.7813690089150251,-0.2187684963688685,-0.5610599841002328,-0.39166741086677653,-0.031452486929473465,0,0.5409702057041099,-0.8190415990841193,-0.5166515766240822,0,-0.6674413590085055,-0.24983623500319543,1.6656498195204177,2.0094664945618694,-0.3205124275157073,-1.4241506545645581,0.424756460389217,-0.4573508543831291,0.21559117067542366,0.5085413658765802,2.452570452862032,0.9626654077113008,1.0559626659389907,-0.8324163147338405
41,-0.5954753763709607,-0.2182096182113952,-0.19953290958483821,-0.5894728022997863,-0.14166980453149666,0,-0.26318606122789934,1.179959568769724,0.7617540307812635,0,2.8708239867030003,-0.053373745718355736,1.6501863484638966,0.7156910221145416,0.2150654768337617,-0.5165016658412748,0.47763338314971937,4.983252285182111,-0.2206500606293939,0.5347192157804339,-0.11230069976850039,-0.6673890955466761,-0.22065894372024217,0.19973501716425116
42,0.08648514323446442,-0.218193752897537,-0.5589069563467857,0.5784087384597831,0.38414073716428,0,-1.1337199787487087,-0.8190415990841193,-0.6210956499736915,0,1.1016913138472475,0.1922043658876939,1.9994030698236656,0.05958460673059846,-0.22968342619328272,-0.3186004805016098,1.350300614055325,-0.022102603217909886,-0.7686396219948551,0.30223497734859217,0.17164489012125442,-0.5686462705304907,0.20488159283283547,0.19973501716425116
43,-0.8469150368552167,-0.2187843616827267,1.681523706124992,0.08878104967317595,0.47561595239716686,0,1.051809016655448,-0.8190415990841193,-0.8191291386555205,0,-0.2511748477483284,-0.6918768358940848,1.645031858111723,0.6195218503614033,-0.11849620043652163,0.007141981499080421,0.44618040492845357,1.5012662758603574,-0.1800866014200196,0.17009916354818885,0.2699337481600157,1.3061482689337487,-0.13555083640962665,-0.6261735417841764
44,2.8965490416668698,-0.1627664889236487,0.025303934091655017,-0.1680214737056897,-1.1430826870809634,0,0.4660710999721412,1.6097839392549311,-0.8402843346549735,0,1.7260910807375132,-1.0602440033031593,2.684950286662769,3.9039732398125926,-0.010441009208119991,0.2081320112441873,1.128682414400552,2.639607855830931,-0.39800434843043936,0.6911630330629865,0.17944559314020372,-0.4308521253921905,1.0559626659389907,1.4868774138001093
45,0.01682533541237144,-0.19079922327397503,1.0079746590209173,-0.14751877631514973,0.8590552944447861,1,0.49769018352970046,-0.8190415990841193,-0.7824973352876516,0,-1.2918411258987714,-0.2989518573244054,1.545807918832379,-0.3269786125320445,1.2226355806976053,-0.07230421768330622,3.3229861877490284e-06,3.2924802325787597,-0.02502884102946594,-0.1203503139564715,-0.9875395784946127,-0.9135849035905118,-0.986631909515782,0.7865894529210224
46,0.4473461945335407,-0.218193752897537,1.0899301505302537,-0.4488457182550448,0.3081406523279433,0,0.27545960334843145,-0.8190415990841193,-0.4489481581446473,0,0.893558058217159,-0.17616280152138056,1.5445192962443355,1.4427523405393687,0.20258118666980568,-0.7829315536080479,1.6300984854843414,1.1664599288101887,-0.40434804714081346,-0.07516235876529596,-0.9407353603809169,1.3001919187391402,-0.6461994802733197,-0.8324163147338405
47,0.6291260471957038,-0.19019274917492707,-0.5610599841002328,-0.5187256751627332,0.29025827942527943,0,-0.10419364816174888,-0.8190415990841193,0.10536337619092244,0,3.391157125778222,0.5851293444573733,1.503283373426946,0.39581667504215295,-0.26413580600523684,-0.06248847106617733,-1.110503678769647,0.11181993560215757,-0.294907538634678,0.5044900319628887,-0.0467747944093262,1.2644538175714863,-0.47598326565208876,-0.8324163147338405
48,-0.5954753763709607,-0.19078335796011675,-0.49955189182584464,-0.5379372959005089,0.29524471033082583,0,-0.028397547151426086,1.5809333842394284,0.1765393714674145,0,-1.2918411258987714,0.3641090440119286,1.5045719960149893,1.0852385574094223,0.0443695950381707,-0.07286816585851452,3.3229861877490284e-06,2.187619287313203,-0.51317029148394,0.709238215139457,0.3354596535191899,1.2882792183499219,-0.22065894372024217,1.5051580232206474
49,0.4473461945335407,-0.19078335796011675,-0.49955189182584464,-0.5389767114044929,0.2892266040655033,0,-0.03422801646001051,1.5809333842394284,0.16916428251085538,1,2.7667573588879564,0.4623402886543485,1.5045719960149893,1.3941461116157354,-0.07934576883202828,0.42551982896383705,0.775614547034175,2.103917700550661,-0.5039680951485014,0.6905397509224187,-0.39468614905446536,1.2922501184796613,-0.22065894372024217,1.5051580232206474
50,-0.5954753763709607,0.03381528060595207,-0.3118716508743465,-0.5373152520073636,0.2911180088917519,0,-0.03983423694896658,-0.8190415990841193,0.18212269325892264,0,-0.459308103378417,0.4132246663331386,1.6553408388160704,-0.7200852582473984,-0.23614319490617516,0.8659175631372634,2.7693327062435866,-0.3903895849730954,-0.5488770531033929,0.67807410811106,1.9221226475734792,-0.9135849035905118,-0.7313075875839353,1.0675952310649397
51,2.0328086693992815,-0.218193752897537,-0.5610599841002328,-0.4243704830444715,-1.009136836204227,0,-0.17707451451785913,1.15502095341734,-0.7051299484698991,0,0.3732249191419374,-0.8883393251789244,1.4607588280215127,0.7522643515176315,-0.26256978874105713,-0.5913985754002595,-0.9965445804925331,0.044858666192123836,-0.28928177326828397,0.6422353850284035,1.947084897234117,1.2644538175714863,1.0559626659389907,-0.8324163147338405
52,0.19590653404928474,-0.2187843616827267,-0.5610599841002328,-0.081453651343372,0.03973311289462051,0,-0.7244658830569869,1.6061164958207574,-0.7467600758282606,0,1.1016913138472475,2.9917948381966597,1.4607588280215127,1.3515287035774592,-0.01670507826483893,0.29340050871180784,1.9620807362237773,2.9074529334710655,-0.4927013957791198,0.6949027259063945,1.045323628243577,1.312104619128358,-0.8164156948945509,1.496486452085264
53,-0.5954753763709607,-0.1627664889236487,1.2072269170164065,0.5928757038210649,1.3833183231009063,0,1.1350053287111164,0.21151000591880986,-0.6083804835676322,1,0.581358174772026,-0.9865705698213444,2.1372856867443124,0.42851784589118447,1.6930282789348372,-0.8435699796542373,-0.14307174266111836,3.0581157896436415,0.21383186579161156,0.4321893036570076,-0.38532530543172616,1.3061482689337487,1.0559626659389907,-0.8324163147338405
54,-0.5954753763709607,-0.21761900942620557,-0.5610599841002328,-0.5531607531012263,-0.31258402246662537,0,0.36605612644960467,1.5853343163604374,-0.3891244941860802,1,1.4138911972923804,-0.56908778009106,1.4543157150812955,2.5256826035789506,-0.3095503066664491,0.17889709782671717,0.23269404767670465,-0.3401686329155701,-0.3757253761523358,0.6899164687818509,1.9845282717250736,0.5953571457104169,0.3750978074540665,0.4385547735684644
55,-0.8469150368552167,-0.21935910515405813,2.3534058357560044,0.3181633314977277,0.26171526113832344,1,-0.9233745860040775,0.9582014891166618,-0.7453153667731875,0,-0.2511748477483284,0.8307074560634229,1.4195229052041232,0.27769962471650483,-0.12740284487377052,0.8659175631372634,-0.7396104621170061,0.41314564794730935,-0.5834359466920604,0.4406036125546749,-0.4617721950174294,1.2902646684147916,0.8006383440071442,1.4446913920604054
56,-0.5954753763709607,-0.2187843616827267,0.57405001287219,-0.027787796333333545,-0.9603042025084781,0,-0.6760281380325593,1.0513545523446846,-0.7233747566400612,0,-0.2511748477483284,-1.0602440033031593,2.24166411637583,1.3715931671077521,-0.13885442487085817,0.5911093770130447,-1.0369162978598154,0.32944406118476716,-0.1933010333156726,0.69770749553895,1.6537784637216228,1.2763665179607044,0.289989700143451,1.4859399466503378
57,-0.5954753763709607,-0.218193752897537,-0.49955189182584464,-0.5922486441289847,-0.3306383412625929,0,0.28824178606326406,1.4926702455903045,-0.15300767891110625,1,0.893558058217159,-0.32350966848501034,1.4143684148519493,0.6952064975419612,0.09604816475610192,0.29837891788072457,-0.20696443465362077,3.342701184636285,-0.35370788479160187,0.23118081332384682,-0.07173704406996399,1.3061482689337487,-0.3057670510308577,-0.8324163147338405
58,0.4473461945335407,-0.218193752897537,0.297989295461074,-0.699880862324473,-0.4104212357514115,0,0.12252190841049378,-0.8190415990841193,0.06996648516074426,0,2.7667573588879564,-0.2743940461638004,1.7068857423378074,0.5606744257417702,0.2886682882502092,-0.2530082761307272,-0.0918227756893711,4.631705620779434,-0.4151093503133286,0.5490547050134963,-0.12166154339123955,1.2009194154956577,-0.22065894372024217,1.350241576720957
59,2.5356879903677934,-0.218193752897537,-0.08524085058840075,0.8387616198527488,0.19035771542094107,0,-1.394745604713254,1.5530608141397049,-0.575081702823388,0,3.1830238701481335,0.2658777993695088,1.3628235113302123,2.5292163995430843,-0.2187213053440246,0.09024929585116258,0.7897031015418888,0.5303278694148683,-0.4004844529170929,0.6917863152035548,0.2262498112538996,1.2644538175714863,-0.05044272909901112,0.6853430007457327
60,2.2145885220614443,-0.2187843616827267,3.181919219216462,4.3608571372534914,-1.0337250989453974,1,4.93064084853584,-0.8190415990841193,-0.885092619406699,0,-0.35524147556337266,-1.4040533595516287,2.3782581107084333,0.7860280741586302,-0.3173803929873478,0.8659175631372634,-1.566977404732035,-0.3903895849730954,-0.4055320991358,0.6983307776795181,1.4712420130782091,-0.9135849035905118,-1.7526048753113217,0.900960445193109
61,1.059646906316873,-0.218193752897537,2.1079622964409954,-0.4853846496846717,0.40529008203956063,0,0.13799507695991056,1.5335011158241096,-0.43859392552750665,0,0.4772915469569817,-0.20072061268198552,1.3370510595693437,0.8884175469655833,-0.22655139166492327,-0.24217996155716603,2.0602550758946867,0.5303278694148683,-0.39125548817643974,-0.9091138628451998,0.25901276393348666,0.5953571457104169,0.7155302366965286,1.365241051117296
62,-0.5954753763709607,-0.2187843616827267,-0.5610599841002328,-0.40538293069535963,0.5779237589076343,0,-0.12886101831306,1.4547733301038384,-0.6490756068492878,0,0.3732249191419374,-0.5936455912516649,1.5483851640084658,0.8753238205457711,-0.23438147798582196,-0.5335685699027386,0.2787734666772892,0.3964053305948009,-0.28168337440105523,0.6905397509224187,1.1498530486974976,-0.9135849035905118,-0.47598326565208876,1.391724498098332
63,0.3776863867114478,-0.16335709770883833,2.7198772861010014,-0.6036435104933885,-0.7202677354688077,1,0.1545894896071504,1.3863143859992546,-0.6469338967444129,0,2.246424219812735,-0.7409924582152947,2.423359901289953,0.34262663421745637,0.22211276452996595,-0.8068279176188499,-1.070978059765064,1.4175646890978153,-0.13999325538716967,0.655947592120898,0.2574526233296968,1.0222289096573902,-0.5610913729627043,1.456644098219988
