,id,prop_of_eng_reviews,mean_compound,mean_negativity,mean_neutrality,mean_positivity,mean_review_length,prop_of_neg_comp,most_neg_compound,most_pos_compound
2917,41858540,0.7142857142857143,0.6100714285714286,0.046285714285714284,0.5297142857142857,0.28114285714285714,149.14285714285714,0.14285714285714285,-0.34,0.9743
2918,41920070,0.25,0.8001375,0.0,0.5297499999999999,0.47025000000000006,124.0,0.0,0.0,0.9827
2919,41929743,1.0,0.9512333333333333,0.0,0.5676666666666667,0.4323333333333333,240.33333333333334,0.0,0.9022,0.9771
2920,41945217,0.5,0.832525,0.0,0.28125,0.71875,60.0,0.0,0.6249,0.9735
2921,41948010,0.8,0.74884,0.0014666666666666667,0.5046666666666667,0.4272,126.6,0.0,0.0,0.9672
2922,41948943,0.23529411764705882,0.8445470588235293,0.011705882352941175,0.5804117647058823,0.40794117647058825,188.0,0.0,0.0,0.9903
2923,41971711,0.0,0.5478,0.0,0.337,0.663,24.666666666666668,0.0,0.4466,0.6249
2924,41972815,0.5714285714285714,0.8970142857142858,0.011428571428571429,0.7372857142857142,0.25142857142857145,426.85714285714283,0.0,0.5616,0.9891
2925,41988036,0.5,0.82315,0.023125,0.538,0.313875,326.0,0.0,0.0,0.9914
2926,42019792,0.6,0.82476,0.002,0.6978000000000001,0.3002,269.4,0.0,0.4104,0.9882
2927,42043986,0.0,0.8256,0.0,0.5035000000000001,0.49650000000000005,91.0,0.0,0.7239,0.9273
2928,42107985,1.0,0.7093499999999999,0.0,0.482,0.518,37.5,0.0,0.6249,0.7938
2929,42126966,0.5,0.6806166666666668,0.0,0.3071666666666667,0.5261666666666667,50.166666666666664,0.0,0.0,0.9246
2930,42155339,1.0,-0.1159,0.042333333333333334,0.8736666666666667,0.08366666666666667,813.0,0.3333333333333333,-0.9846,0.6369
2931,42212047,0.5,0.7173166666666667,0.0,0.6116666666666667,0.38833333333333336,95.66666666666667,0.0,0.4927,0.8684
2932,42212337,0.0,0.932,0.0,0.445,0.555,102.0,0.0,0.932,0.932
2933,42214707,0.5,0.70165,0.0,0.2825,0.7175,45.5,0.0,0.4466,0.9567
2934,42216839,0.2631578947368421,0.8205052631578948,0.0,0.5668947368421052,0.4331052631578947,137.78947368421052,0.0,0.4404,0.9792
