,loss,R_squared,mse,mae,val_loss,val_R_squared,val_mse,val_mae
0,6.220115661621094,-9.699430465698242,6.220115661621094,1.955880880355835,0.6679779291152954,-0.1483757495880127,0.6679779291152954,0.6242864727973938
1,0.664034903049469,-0.13375070691108704,0.664034903049469,0.628537118434906,0.5875822305679321,-0.02468031644821167,0.5875822305679321,0.5881940722465515
2,0.5778162479400635,0.008058631792664528,0.5778162479400635,0.5860456228256226,0.5735645890235901,-0.0014299750328063965,0.5735645890235901,0.5694442987442017
3,0.5314461588859558,0.08808211982250214,0.5314461588859558,0.5586479306221008,0.5362461805343628,0.0628485381603241,0.5362461805343628,0.5510783195495605
4,0.5142210721969604,0.1181798204779625,0.5142210721969604,0.5467381477355957,0.5189536809921265,0.09692347049713135,0.5189536809921265,0.5336822271347046
5,0.48081573843955994,0.17700716853141785,0.48081573843955994,0.522976815700531,0.49347054958343506,0.1319350302219391,0.49347054958343506,0.5177602171897888
6,0.45789724588394165,0.2140340805053711,0.45789724588394165,0.5039744973182678,0.468303382396698,0.1856781244277954,0.468303382396698,0.49878546595573425
7,0.4267593026161194,0.2679392695426941,0.4267593026161194,0.4807027280330658,0.43573668599128723,0.24233633279800415,0.43573668599128723,0.4840209186077118
8,0.3979775011539459,0.3175557553768158,0.3979775011539459,0.45707133412361145,0.401794970035553,0.3016599416732788,0.401794970035553,0.4603676497936249
9,0.367367684841156,0.3700542449951172,0.367367684841156,0.43868526816368103,0.38681551814079285,0.33649760484695435,0.38681551814079285,0.44624438881874084
10,0.3477039933204651,0.40401020646095276,0.3477039933204651,0.4275883138179779,0.371894896030426,0.36383020877838135,0.371894896030426,0.4317679703235626
11,0.33364927768707275,0.42855900526046753,0.33364927768707275,0.4170094132423401,0.33846810460090637,0.4210861325263977,0.33846810460090637,0.40859702229499817
12,0.3208191990852356,0.45071154832839966,0.3208191990852356,0.40937289595603943,0.32932767271995544,0.4302528202533722,0.32932767271995544,0.40689727663993835
13,0.3056531548500061,0.47626161575317383,0.3056531548500061,0.3965176045894623,0.32515475153923035,0.4394942820072174,0.32515475153923035,0.4024595022201538
14,0.30151280760765076,0.48225823044776917,0.30151280760765076,0.3965862989425659,0.31939932703971863,0.4467966854572296,0.31939932703971863,0.39726585149765015
15,0.29209229350090027,0.4995869994163513,0.29209229350090027,0.38875043392181396,0.31397753953933716,0.45658886432647705,0.31397753953933716,0.3977183997631073
16,0.2864547371864319,0.5092926025390625,0.2864547371864319,0.3880782127380371,0.3093758821487427,0.46652355790138245,0.3093758821487427,0.39104047417640686
17,0.2740849554538727,0.5299649238586426,0.2740849554538727,0.37742412090301514,0.31432417035102844,0.4626031219959259,0.31432417035102844,0.3939906656742096
18,0.2616284191608429,0.5519993901252747,0.2616284191608429,0.3700803220272064,0.30605730414390564,0.47831857204437256,0.30605730414390564,0.3882794678211212
19,0.25419098138809204,0.5625816583633423,0.25419098138809204,0.36544397473335266,0.3082520365715027,0.47630494832992554,0.3082520663738251,0.3898807764053345
20,0.24605073034763336,0.5762688517570496,0.24605070054531097,0.35897985100746155,0.30488818883895874,0.4831896722316742,0.30488818883895874,0.3894002139568329
21,0.24054385721683502,0.5868147015571594,0.24054385721683502,0.35579487681388855,0.29433193802833557,0.4966121315956116,0.29433193802833557,0.3854241669178009
22,0.2392590492963791,0.5897170305252075,0.2392590492963791,0.35663118958473206,0.29626262187957764,0.4945107102394104,0.29626262187957764,0.3895286023616791
23,0.23441284894943237,0.5980887413024902,0.23441284894943237,0.3542454242706299,0.29909467697143555,0.49074047803878784,0.29909467697143555,0.3869839608669281
24,0.22753778100013733,0.6092135906219482,0.22753778100013733,0.34544286131858826,0.2942848801612854,0.49367380142211914,0.2942848801612854,0.38338926434516907
25,0.22619423270225525,0.611041247844696,0.22619423270225525,0.3445383906364441,0.30540770292282104,0.48239901661872864,0.30540770292282104,0.3908672630786896
26,0.21931259334087372,0.6238030195236206,0.21931259334087372,0.340217649936676,0.3009210228919983,0.485481321811676,0.3009210228919983,0.38908928632736206
27,0.21766790747642517,0.6268225312232971,0.21766790747642517,0.33781927824020386,0.3004489541053772,0.4893076717853546,0.3004489541053772,0.38579824566841125
28,0.21503855288028717,0.6305317878723145,0.21503855288028717,0.33567503094673157,0.29547736048698425,0.4920850396156311,0.29547736048698425,0.3880508244037628
