,loss,R_squared,mse,mae,val_loss,val_R_squared,val_mse,val_mae
0,3.7049930095672607,-6.832580089569092,3.7049930095672607,1.401674509048462,0.6310028433799744,-0.5821316838264465,0.6310028433799744,0.6413561701774597
1,0.5235464572906494,-0.17158298194408417,0.5235464572906494,0.5765836238861084,0.4005512297153473,-0.012221813201904297,0.4005512297153473,0.49584752321243286
2,0.4284210801124573,-0.0025379767175763845,0.4284210801124573,0.5145959854125977,0.3541845977306366,0.10883548110723495,0.3541845977306366,0.4683939218521118
3,0.35817527770996094,0.22840222716331482,0.35817527770996094,0.4697667360305786,0.3278542160987854,0.17868508398532867,0.3278542160987854,0.44925349950790405
4,0.2991025149822235,0.29728010296821594,0.2991025149822235,0.42109063267707825,0.27795886993408203,0.3078990876674652,0.27795886993408203,0.40955087542533875
5,0.26842033863067627,0.3904922306537628,0.26842033863067627,0.3960733711719513,0.25222155451774597,0.36975494027137756,0.25222155451774597,0.38562890887260437
6,0.25821107625961304,0.3997451961040497,0.25821107625961304,0.3861892819404602,0.23322582244873047,0.41590437293052673,0.23322582244873047,0.36967653036117554
7,0.24828658998012543,0.4367479085922241,0.24828658998012543,0.37782609462738037,0.24022148549556732,0.3977475166320801,0.24022148549556732,0.378217488527298
8,0.25004056096076965,0.35754749178886414,0.25004056096076965,0.37628108263015747,0.27811044454574585,0.3025382459163666,0.27811047434806824,0.4167310297489166
9,0.26125386357307434,0.33075281977653503,0.26125386357307434,0.3905295431613922,0.2400064468383789,0.3989163935184479,0.2400064468383789,0.3741666376590729
10,0.254549115896225,0.3069547414779663,0.254549115896225,0.3813788890838623,0.23674143850803375,0.407113641500473,0.23674143850803375,0.37120139598846436
11,0.27516889572143555,0.37526556849479675,0.27516889572143555,0.39680758118629456,0.247749462723732,0.3765147626399994,0.247749462723732,0.3893018066883087
12,0.2699812054634094,0.3770231306552887,0.2699812054634094,0.3966962993144989,0.23779717087745667,0.4044896364212036,0.23779717087745667,0.3755699098110199
13,0.24802275002002716,0.43993520736694336,0.24802275002002716,0.3735862374305725,0.2409033328294754,0.3983111083507538,0.2409033328294754,0.37564611434936523
14,0.23663373291492462,0.4854673147201538,0.23663373291492462,0.3652689456939697,0.23198360204696655,0.41944679617881775,0.23198360204696655,0.3693378269672394
15,0.23622846603393555,0.4197424054145813,0.23622846603393555,0.3671835660934448,0.22164078056812286,0.4453851878643036,0.22164078056812286,0.35916727781295776
16,0.22779034078121185,0.4560096561908722,0.22779034078121185,0.3583674728870392,0.2223903238773346,0.4424963891506195,0.2223903238773346,0.363257497549057
17,0.23223994672298431,0.446773886680603,0.23223994672298431,0.36476048827171326,0.2367241382598877,0.4076042175292969,0.2367241382598877,0.37782996892929077
18,0.2537814676761627,0.3986723721027374,0.2537814676761627,0.3830578625202179,0.24123381078243256,0.3936098515987396,0.24123381078243256,0.38126760721206665
19,0.23639099299907684,0.41795217990875244,0.23639099299907684,0.36818137764930725,0.23643217980861664,0.4075799882411957,0.23643217980861664,0.3737804889678955
