,loss,R_squared,mse,mae,val_loss,val_R_squared,val_mse,val_mae
0,2.968548536300659,-5.026189804077148,2.968548536300659,1.197043776512146,0.4674176871776581,-0.19783741235733032,0.4674176871776581,0.5538692474365234
1,0.4471944272518158,-0.07830650359392166,0.4471944272518158,0.532105028629303,0.4069131910800934,0.005846977233886719,0.4069131910800934,0.5058712363243103
2,0.3941875696182251,0.10679225623607635,0.3941875696182251,0.49398180842399597,0.38978561758995056,0.09335100650787354,0.38978561758995056,0.4906790554523468
3,0.35592979192733765,0.16570156812667847,0.35592979192733765,0.46401843428611755,0.33653655648231506,0.24373936653137207,0.33653655648231506,0.448620080947876
4,0.33694809675216675,0.20309825241565704,0.33694809675216675,0.4467207193374634,0.3231154680252075,0.1491456925868988,0.3231154680252075,0.4372209906578064
5,0.3558562695980072,0.20336757600307465,0.3558562695980072,0.4671832323074341,0.33990025520324707,0.14810743927955627,0.33990025520324707,0.45046576857566833
6,0.3284546434879303,0.22790218889713287,0.3284546434879303,0.442233145236969,0.2687908113002777,0.347978800535202,0.2687908113002777,0.40204066038131714
7,0.28795596957206726,-0.8999404907226562,0.28795596957206726,0.407185822725296,0.28504660725593567,0.362289696931839,0.28504660725593567,0.4135386645793915
8,0.28679656982421875,0.2885991930961609,0.28679656982421875,0.4124729633331299,0.24248933792114258,0.37306076288223267,0.24248933792114258,0.3838988244533539
9,0.27129027247428894,-0.036388419568538666,0.27129027247428894,0.39881205558776855,0.22659344971179962,0.4238525331020355,0.22659344971179962,0.3678966462612152
10,0.24649111926555634,0.47644707560539246,0.24649111926555634,0.37572383880615234,0.22672948241233826,0.44999805092811584,0.22672948241233826,0.3639337122440338
11,0.22946716845035553,0.4585658311843872,0.22946716845035553,0.3619864881038666,0.2328156679868698,0.4164072573184967,0.2328156679868698,0.3801915645599365
12,0.23334752023220062,0.49074190855026245,0.23334752023220062,0.3682917356491089,0.23206579685211182,0.35951536893844604,0.23206579685211182,0.3742062747478485
13,0.22212286293506622,0.3505101799964905,0.22212286293506622,0.3588606119155884,0.22091034054756165,0.4980996251106262,0.22091034054756165,0.3571453392505646
14,0.2555311322212219,0.41276100277900696,0.2555311322212219,0.3882443904876709,0.22746588289737701,0.37025773525238037,0.22746588289737701,0.3560611307621002
15,0.24120685458183289,0.4505707621574402,0.24120685458183289,0.3774663805961609,0.2128240466117859,0.46752211451530457,0.2128240466117859,0.3523857295513153
16,0.22022849321365356,0.5001210570335388,0.22022849321365356,0.3556308150291443,0.2026895135641098,0.5065625309944153,0.2026895135641098,0.34111467003822327
17,0.20385928452014923,0.506353497505188,0.20385928452014923,0.34332722425460815,0.21169348061084747,0.45442527532577515,0.21169348061084747,0.35515400767326355
18,0.22349759936332703,0.5147022604942322,0.22349759936332703,0.3645244836807251,0.18871213495731354,0.5391786098480225,0.18871213495731354,0.32571250200271606
19,0.2008516639471054,0.5407118797302246,0.2008516639471054,0.340215265750885,0.20183713734149933,0.5046985149383545,0.20183713734149933,0.34449994564056396
20,0.19039346277713776,0.5547918081283569,0.19039346277713776,0.33169102668762207,0.18240952491760254,0.5286686420440674,0.18240952491760254,0.315696120262146
21,0.19203068315982819,0.5651472210884094,0.19203068315982819,0.3318912386894226,0.18479081988334656,0.5188060998916626,0.18479081988334656,0.31922534108161926
22,0.18959493935108185,0.5154975056648254,0.18959493935108185,0.33102670311927795,0.18986289203166962,0.4757588505744934,0.18986289203166962,0.3327719271183014
23,0.19328910112380981,0.5746632218360901,0.19328910112380981,0.3366950452327728,0.19475235044956207,0.4853174686431885,0.19475235044956207,0.3348768651485443
24,0.18538470566272736,0.5546260476112366,0.18538470566272736,0.32676923274993896,0.19719040393829346,0.5078761577606201,0.19719040393829346,0.33478155732154846
25,0.1899363249540329,0.5456405282020569,0.1899363249540329,0.33174237608909607,0.20189310610294342,0.43537673354148865,0.20189310610294342,0.34355220198631287
