,1.0,1.5,2.0,2.5,3.0,3.5
2,0.19481703341007234,0.2024814933538437,0.1958981066942215,0.19490576684474945,0.19590828716754913,0.19248460233211517
3,0.22413157820701599,0.2393221527338028,0.23305869996547698,0.2442392587661743,0.24931498765945434,0.2555515944957733
4,0.3008383959531784,0.32401272654533386,0.32051901519298553,0.3488198906183243,0.3073403358459473,0.3011388689279556
5,0.27937803268432615,0.32766459584236146,0.3377084851264954,0.36899402141571047,0.3491814911365509,0.36393133997917176
6,0.2714344054460526,0.30127267837524413,0.32923235893249514,0.2980236291885376,0.34468838572502136,0.32338373064994813
7,0.2757423222064972,0.30003969073295594,0.33154593110084535,0.3449971616268158,0.3236429214477539,0.3348773241043091
8,0.2603032052516937,0.3175714135169983,0.3156387686729431,0.32610516548156737,0.33111225962638857,0.301820969581604
9,0.26602529883384707,0.320903080701828,0.3357511043548584,0.32444192171096803,0.33739601373672484,0.2986559808254242
10,0.281091696023941,0.30615619719028475,0.32774055004119873,0.30936115980148315,0.3438557982444763,0.30323404669761655
