,+1,+2,+3,+4,+5,+6,+7,+8,+9,+10
30,0.31354257464408875,0.2139695405960083,0.21653988361358642,0.23428756296634673,0.2094719648361206,0.25020197927951815,0.20909284949302673,0.21779232025146483,0.21237398386001588,0.22735317051410675
40,0.2893478512763977,0.22217548191547393,0.2061648577451706,0.2008512109518051,0.1979565739631653,0.20327859222888947,0.2006932020187378,0.2573473572731018,0.20058124363422394,0.1920607268810272
50,0.3288107991218567,0.2051308423280716,0.2038066267967224,0.1989088237285614,0.21159178614616395,0.19715369641780853,0.2080554783344269,0.25816512405872344,0.19723352789878845,0.1972106546163559
60,0.29045307338237764,0.2019287884235382,0.1986992299556732,0.2032772034406662,0.20656788647174834,0.19670191705226897,0.20465759932994843,0.2022995948791504,0.19356974959373474,0.2048167496919632
70,0.3467093974351883,0.19661941826343537,0.1999265134334564,0.20410691797733307,0.19983956217765808,0.2023608386516571,0.19980990886688232,0.1952790528535843,0.2055569052696228,0.21312903463840485
80,0.3858679115772247,0.1995674580335617,0.2014915704727173,0.19796952307224275,0.21010761559009553,0.19971769750118257,0.21408711969852448,0.20361082255840302,0.19546342492103577,0.20162084102630615
90,0.312226864695549,0.19880938827991484,0.20342936217784882,0.2122887998819351,0.20159626007080078,0.20104534029960633,0.20102807581424714,0.21381352245807647,0.19685401916503906,0.19291003942489623
100,0.2964092880487442,0.20078969299793242,0.20398403704166412,0.1953005909919739,0.19976468682289122,0.20562881231307983,0.22079043090343475,0.20364998877048493,0.2025457203388214,0.20878915190696717
110,0.32816992700099945,0.20334570705890656,0.2000744968652725,0.19020315408706664,0.21672159433364868,0.1992602378129959,0.20502994656562806,0.20646543204784393,0.19205582439899443,0.19751108586788177
120,0.32694665491580965,0.2072504937648773,0.2011095851659775,0.22163453102111816,0.20025290846824645,0.20029089748859405,0.20700953602790834,0.20322130918502807,0.20542868375778198,0.2049872398376465
