index,id,count,brightness,contrast,no_img_bathroom,no_img_bedroom,no_img_dining,no_img_hallway,no_img_kitchen,no_img_living,no_img_others
1551,19755915,33,91.56034157492898,0.9767941676684433,3,5,3,1,6,10,5
1552,19764632,15,110.81022745768229,0.9706596946692119,1,6,0,1,1,1,5
1553,19765073,15,108.85537516276041,0.9921765932604755,2,6,0,1,0,0,6
1554,19778407,20,161.99276885986328,0.9817124707823265,2,6,1,0,4,7,0
1555,19785511,10,99.60550689697266,0.9768333310352425,0,1,1,1,2,2,3
1556,19799469,17,111.09973324046416,0.9613448261828109,2,3,0,0,0,3,9
1557,19800138,21,138.92850748697916,0.9675632899066864,3,12,1,1,2,2,0
1558,19803993,15,98.68414815266927,0.9768369161947883,2,2,1,2,2,3,3
1559,19804463,10,128.57654724121093,0.9672750505285986,0,3,1,0,1,2,3
1560,19804505,12,131.00451278686523,0.9388437015726868,3,4,1,0,1,3,0
1561,19805595,6,151.87066904703775,0.9498417034215451,2,2,0,1,1,0,0
1562,19806436,6,141.18519083658853,0.9309043737860841,2,1,0,0,1,2,0
1563,19815051,14,116.54822322300502,0.9966604710950528,1,6,0,0,2,2,3
1564,19823237,7,151.22219848632812,0.7865787338233167,1,1,1,0,0,1,3
1565,19823637,8,110.52511405944824,0.9990234375,1,1,1,0,0,0,5
1566,19825461,5,170.7829132080078,0.9590028908572947,2,3,0,0,0,0,0
1567,19826649,16,119.32314968109131,0.991133929363803,2,6,0,0,1,5,2
1568,19828992,41,180.19091387492855,0.9509664648200781,3,14,1,0,7,13,3
1569,19838629,11,111.67156427556819,0.9908517993995936,1,1,1,0,1,6,1
1570,19843815,11,122.59111161665483,0.9630765078012817,2,2,2,1,1,2,1
1571,19844490,7,164.55598667689733,0.924692988044051,1,4,0,0,0,2,0
1572,19850136,21,110.20627049037388,0.9855813913745308,2,7,1,0,1,9,1
1573,19852498,13,135.37409268892728,0.9072067686920965,4,3,0,0,2,3,1
1574,19853605,2,145.34234619140625,0.99609375,0,2,0,0,0,0,0
1575,19854131,10,139.19810638427734,0.9650893517380679,1,3,0,0,2,0,4
1576,19855370,1,149.04718017578125,0.9352226720647774,1,0,0,0,0,0,0
1577,19855450,10,117.02252349853515,0.9831778499860047,1,2,1,0,6,0,0
1578,19859349,29,118.894287109375,0.9679913818805155,2,6,1,0,2,4,14
1579,19859902,7,123.00376238141742,0.9846227296839204,0,1,1,0,0,0,5
1580,19862341,7,107.24005998883929,0.8298634946334211,1,2,0,0,2,1,1
1581,19865751,5,147.6506317138672,0.9860330860084797,1,1,1,0,1,1,0
1582,19869522,14,114.9129137311663,0.9719107556319342,1,4,0,0,6,2,1
1583,19871976,11,112.75325844504617,0.9947826448773385,3,3,0,1,4,0,0
1584,19872641,27,122.84002572518808,0.9737696858687198,3,4,1,0,2,4,13
1585,19872873,29,119.85499572753906,0.9671489082651648,3,4,1,0,2,4,15
1586,19874722,15,109.95379638671875,0.9906541573630395,2,5,0,2,0,0,6
1587,19878162,39,186.36003934420071,0.9792242010007899,3,13,3,3,5,5,7
1588,19884321,15,104.19339294433594,0.9715095349544597,4,3,1,0,2,0,5
1589,19885483,7,128.5567408970424,0.9988839285714286,0,1,0,0,1,0,5
1590,19886322,26,143.31273592435397,0.9610518900301895,3,7,0,6,2,3,5
1591,19890334,18,116.18825107150607,0.9784551393727732,3,6,0,0,3,3,3
1592,19891683,5,109.80918579101562,0.9593595623592007,0,3,0,0,1,1,0
1593,19904098,12,130.2429936726888,0.9171663866139764,2,1,1,0,2,1,5
1594,19907945,9,109.45570203993056,0.9639323296141684,2,3,1,0,0,2,1
1595,19917816,17,108.52186763987822,0.9736462631774296,1,3,0,1,3,4,5
1596,19920902,2,106.51923370361328,0.9921875,1,0,0,0,0,1,0
1597,19921198,18,120.30644226074219,0.9868762114958997,4,4,0,2,3,3,2
1598,19925329,2,133.83424377441406,0.99609375,0,0,0,0,1,0,1
1599,19926056,9,112.72353108723958,0.9817821829175715,2,2,1,0,0,0,4
1600,19926988,11,115.45583967729048,0.984637772441504,2,3,2,0,1,3,0
1601,19949300,20,158.40217514038085,0.9044859330028242,7,7,1,1,0,3,1
1602,19967744,2,88.37362670898438,0.9354908399585206,0,0,0,0,1,0,1
1603,19971146,6,99.79652913411458,0.9716772319614507,0,0,1,0,3,1,1
1604,19976682,14,123.27124568394252,0.9161368542307463,2,5,0,1,2,0,4
1605,19989413,12,126.17577107747395,0.9063316269483256,2,3,0,1,2,0,4
1606,19992556,15,117.6563720703125,0.9601187108985237,3,3,1,1,3,3,1
1607,19996491,7,126.74142238071987,0.9532382009304784,0,4,0,0,0,0,3
1608,19997703,36,102.78612179226346,0.9716576268521018,8,6,1,2,5,2,12
1609,20007931,6,155.92363993326822,0.9986979166666666,2,4,0,0,0,0,0
1610,20009075,33,119.4596113725142,0.9581786138862376,4,8,2,4,4,5,6
1611,20012343,20,133.9096534729004,0.9701277175694256,4,8,1,1,4,1,1
1612,20012726,26,114.53436279296875,0.9887319069088567,0,2,0,1,5,4,14
1613,20020432,14,108.32478550502232,0.9800197913562376,3,3,0,0,3,4,1
1614,20025383,7,113.42900957380023,0.9674472227963167,0,1,0,0,3,3,0
1615,20030373,7,117.97056797572544,0.9689282189381968,1,1,1,0,2,1,1
1616,20030680,18,104.79095882839627,0.98195567574166,0,5,0,0,1,1,11
1617,20031615,26,147.95271770770734,0.9808314091011403,3,9,3,0,3,6,2
1618,20041565,27,117.79201931423611,0.9825279351432225,4,4,3,0,6,4,6
1619,20041721,15,164.6532430013021,0.9886618154280973,2,3,0,1,3,2,4
1620,20043731,7,106.46103777204242,0.9757805254910638,1,1,0,0,1,1,3
1621,20044950,12,121.61094792683919,0.9696039588907673,1,3,0,1,0,4,3
1622,20049837,18,105.97344801161024,0.980449776305719,0,5,0,0,1,2,10
1623,20050268,2,116.55497741699219,1.0,0,1,0,0,1,0,0
1624,20053313,6,152.29656219482422,0.9438296521502076,1,2,1,0,1,0,1
1625,20061656,12,124.9632568359375,0.9711757468826941,2,3,0,0,3,3,1
1626,20062216,2,124.32679748535156,0.8653619342473832,1,0,0,0,1,0,0
1627,20066712,34,119.47515285716338,0.9958967346894717,2,14,0,4,6,5,3
1628,20068004,8,129.73285484313965,0.8365803448255632,4,3,0,0,0,0,1
1629,20068563,18,121.94802941216363,0.9888809022403373,1,3,0,3,2,6,3
1630,20071467,14,121.35825020926339,0.9715107582589856,2,3,0,4,3,2,0
1631,20081969,8,137.77555084228516,0.9817422100700248,1,4,0,0,1,1,1
1632,20085535,12,111.75610097249348,0.9601086090537767,2,3,0,1,1,3,2
1633,20085568,18,120.09037441677518,0.9442541459314664,1,3,1,0,2,2,9
1634,20085815,9,146.55618625217014,0.99398354953227,2,1,0,0,2,2,2
1635,20087733,1,95.2139892578125,0.9844357976653697,0,0,0,0,1,0,0
1636,20089439,1,89.85823059082031,0.9844357976653697,0,0,0,0,0,1,0
1637,20089877,5,101.05659790039063,0.9875726744186046,0,2,1,0,2,0,0
1638,20113290,7,131.02956063406808,0.7571320624946514,1,3,0,0,2,0,1
1639,20115790,7,131.02956063406808,0.7571320624946514,1,3,0,0,2,0,1
1640,20115843,6,145.6809539794922,0.9935299972853135,0,1,0,0,2,2,1
1641,20115998,7,130.9977743966239,0.7513509730804683,1,3,0,0,2,0,1
1642,20124432,6,122.59196472167969,0.9909105914652683,1,1,0,1,1,2,0
1643,20129297,2,96.97183227539062,0.9730769230769231,0,1,0,0,0,0,1
1644,20151634,9,128.08745320638022,0.959321748384865,1,3,1,0,1,1,2
1645,20151955,9,147.2420450846354,0.9686604236254183,2,2,2,0,1,0,2
1646,20153590,12,149.19437154134116,0.980133688407654,3,3,1,0,1,2,2
1647,20159398,7,156.6944362095424,0.9676926691729324,1,1,0,0,3,1,1
1648,20161252,8,112.81326293945312,0.9938869234349145,1,2,0,0,2,2,1
1649,20163293,18,154.46631791856555,0.9420107399404366,2,8,0,0,3,1,4
1650,20173043,14,121.13951001848493,0.9184205444123591,4,2,0,0,2,4,2
1651,20181228,41,153.96711396008004,0.9804416945229942,7,5,1,1,8,17,2
1652,20182305,14,152.0915036882673,0.9870061896653421,2,2,1,0,2,3,4
1653,20185894,7,132.92291259765625,0.9888020655931157,2,1,1,0,1,1,1
1654,20186458,13,128.04745483398438,0.9417213771128566,3,3,0,0,3,2,2
1655,20190715,12,119.33739725748698,0.9546723502404689,4,4,0,0,2,2,0
1656,20191580,5,127.2288604736328,0.9937314723320159,0,0,0,0,0,3,2
1657,20208268,40,138.96740684509277,0.8899057166149336,6,8,0,0,9,8,9
1658,20210100,18,139.51917436387805,0.9856112561329522,3,4,1,0,6,1,3
1659,20219521,7,115.8612779889788,0.9576341260859952,2,2,0,1,0,2,0
1660,20224480,12,136.33648173014322,0.9624787894673156,0,3,0,0,3,4,2
1661,20229341,16,107.11686897277832,0.9797263720031031,2,2,0,0,3,1,8
1662,20244663,16,125.69677639007568,0.9701761949127536,1,6,1,1,4,0,3
1663,20247894,12,111.81178919474284,0.988397773459048,3,6,0,0,1,2,0
1664,20260101,19,123.9694968775699,0.9232329373529468,3,4,0,1,1,2,8
1665,20267106,34,154.46711596320657,0.9179267360757881,4,4,0,0,13,5,8
1666,2026810,33,170.81472639604047,0.9699752168910643,5,11,0,5,4,6,2
1667,20268160,16,149.49415969848633,0.9484466746825276,3,4,0,1,4,2,2
1668,20273350,8,112.21006965637207,0.9558901136064952,1,2,0,0,1,3,1
1669,20278401,5,187.63385314941405,0.9891470533554678,1,3,0,0,1,0,0
1670,20280142,7,116.80027553013393,0.9696142879937805,2,4,0,0,0,0,1
1671,20289355,6,113.78109995524089,0.9934742244995111,0,2,0,1,2,1,0
1672,20306928,20,115.55749588012695,0.981042210230561,2,3,2,2,2,3,6
1673,20306979,1,161.9759521484375,0.9767441860465116,0,0,0,0,0,0,1
1674,20312395,8,120.54348373413086,0.9530729143283649,0,5,0,0,1,0,2
1675,20322583,17,105.22112049775966,0.9706754076539613,1,3,0,1,2,4,6
1676,20328174,10,119.30322265625,0.9715900285339432,3,3,0,0,2,1,1
1677,20328651,13,153.2763448861929,0.9292968339087545,2,6,0,0,1,1,3
1678,20329631,1,118.87399291992188,0.9691119691119691,0,0,1,0,0,0,0
1679,20345932,38,140.8980158755654,0.9820478978336704,4,7,0,0,2,2,23
1680,20348129,9,95.1064961751302,0.9875739595972275,0,1,0,0,3,1,4
1681,20349531,17,190.56203685087317,0.9912786471145518,3,6,0,0,2,5,1
1682,20358722,8,120.34870529174805,0.972141015727293,2,2,0,0,1,1,2
1683,20358903,8,120.19222640991211,0.9738251854290794,0,3,0,0,3,2,0
1684,20366599,12,108.98034922281902,0.9561892799820205,1,2,0,0,0,2,7
1685,20369791,31,134.12694475727696,0.9621805098929762,9,9,1,0,2,5,5
1686,20390316,1,117.56541442871094,0.9101123595505618,0,1,0,0,0,0,0
1687,20392799,9,110.9471927218967,0.9905084959194882,2,4,0,0,2,1,0
1688,20399524,11,126.80458901145242,0.9818431909674467,1,2,0,1,4,1,2
1689,20400601,20,153.82354888916015,0.9825341620026282,2,3,3,1,1,3,7
1690,20410677,6,119.50813293457031,0.9635022948144982,1,1,1,0,2,1,0
1691,20415774,2,177.73571014404297,0.9494215765402206,0,1,0,1,0,0,0
1692,20419829,22,137.0706488869407,0.974561023252836,4,6,0,0,3,0,9
1693,20419863,61,132.16795073962604,0.9736559938558641,9,12,2,0,9,11,18
1694,20430608,11,114.06472639604048,0.9722715088602062,2,2,1,1,1,2,2
1695,20430766,10,118.51326446533203,0.9847943691407629,1,4,0,0,0,2,3
1696,20436982,20,115.3941032409668,0.9736391794501754,4,4,3,1,2,2,4
1697,20437467,2,143.1057586669922,0.9921875,0,1,0,0,0,0,1
1698,20437842,5,111.40170593261719,0.9739838286713287,0,5,0,0,0,0,0
1699,20445666,6,130.2665786743164,0.9947915469862231,1,2,0,0,2,0,1
1700,20464193,11,100.04677373712713,0.9914963338430389,0,4,0,0,0,4,3
1701,20467319,1,167.00503540039062,0.8681318681318682,1,0,0,0,0,0,0
1702,20469139,7,146.791499546596,0.9944412212559443,1,1,0,0,1,0,4
1703,20476881,21,138.0301811581566,0.9903232009095773,3,5,0,0,4,4,5
1704,20477041,9,122.42593383789062,0.9668827310870507,2,2,0,1,1,3,0
1705,20488120,15,121.247314453125,0.9575929639390689,3,4,0,0,4,2,2
1706,20490701,9,107.31977844238281,0.9760193634970131,2,1,0,0,2,0,4
1707,20501684,5,145.7329833984375,0.9628945683400311,2,2,0,0,1,0,0
1708,20502087,21,124.30990091959636,0.9603531381725569,3,3,2,2,4,4,3
1709,20510806,10,117.26070404052734,0.9808147038753525,1,3,1,0,1,2,2
1710,20554694,8,118.21848106384277,0.9406622231134506,1,3,0,2,1,1,0
1711,20562350,10,142.6151901245117,0.9842764407423485,1,3,1,0,0,2,3
1712,20563807,7,113.37225341796875,0.9413942464622911,1,2,0,2,0,2,0
1713,20563838,7,107.7738015311105,0.9922037433260013,2,3,0,0,0,0,2
1714,20564158,16,75.60181427001953,0.9965085014943571,1,4,0,0,1,5,5
1715,20583531,2,144.48309326171875,0.9472740786079658,2,0,0,0,0,0,0
1716,20588264,8,105.08344268798828,0.9836154312423615,1,1,0,0,2,2,2
1717,20597187,5,101.60028381347657,0.9737031782095578,1,2,0,0,1,1,0
1718,20598982,2,134.1900634765625,0.9883116488326849,0,2,0,0,0,0,0
1719,20605858,12,121.66853586832683,0.978206122036423,1,3,1,0,2,2,3
1720,20611633,16,133.3795928955078,0.9599438809516413,2,5,0,2,1,4,2
1721,20616377,7,151.53074210030692,0.9370639389389958,1,2,0,0,1,3,0
1722,20618413,7,138.62608773367745,0.9023610576901113,2,2,0,0,0,1,2
1723,20620692,52,124.75528100820688,0.9895915360112087,2,17,2,2,6,8,15
1724,20658231,7,115.80877903529576,0.9921477978543196,4,1,0,0,0,2,0
1725,20690305,14,116.69578334263393,0.9752658993647895,6,2,0,0,3,3,0
1726,20692475,1,161.56150817871094,0.952191235059761,0,1,0,0,0,0,0
1727,20693049,8,128.1696605682373,0.9738891809843746,2,3,0,1,0,1,1
1728,20693902,6,105.14647928873698,0.9871980305269256,1,1,0,0,1,3,0
1729,2069629,9,129.4288533528646,0.9568706792937197,1,2,0,0,2,4,0
1730,20704646,32,171.46542739868164,0.9710413072210631,4,7,1,2,4,8,6
1731,20708372,10,121.93392639160156,0.9869516786215671,2,1,0,0,3,3,1
1732,20708751,13,112.44936194786659,0.9651726547866151,5,1,0,0,3,4,0
1733,20710093,6,134.6830622355143,0.8901789471081843,1,0,1,0,1,1,2
1734,20720502,16,117.01554584503174,0.988488419468382,0,3,0,0,3,2,8
1735,20726436,23,164.9546959918478,0.9280418525144642,4,5,0,2,5,3,4
1736,20751705,24,117.53869183858235,0.9838287416546322,4,7,0,2,0,2,9
1737,20753517,17,125.21779677447151,0.9710196466432697,4,6,1,0,2,0,4
1738,20753882,2,74.21097564697266,0.9767738833886694,0,2,0,0,0,0,0
1739,20756780,6,98.45253245035808,0.9704228396014755,1,2,0,0,1,0,2
1740,20766133,19,124.29679228130139,0.9469172370555843,2,3,5,0,5,4,0
1741,20768108,8,91.6802921295166,0.9739495974505199,0,3,0,1,1,2,1
1742,20769077,11,147.0147275057706,0.9787385431941812,2,3,1,0,1,3,1
1743,20777765,16,140.70786571502686,0.9899888566908087,2,7,0,1,2,3,1
1744,20779646,63,146.12965635269407,0.9825106913428785,8,24,7,7,3,8,6
1745,20780307,9,108.70907253689236,0.9664730160074446,1,1,1,1,1,2,2
1746,20781213,49,139.8343596166494,0.9640727028959292,7,17,2,4,2,9,8
1747,20781389,9,123.30765109592014,0.9879411703949642,1,4,0,1,1,1,1
1748,20792594,7,135.93317086356026,0.9671902862685741,1,3,0,0,0,1,2
1749,20810235,6,95.98435465494792,0.9896238651102465,0,2,1,0,1,0,2
1750,20816610,54,149.96168178982205,0.9780851952965411,6,17,5,3,7,6,10
1751,20817465,2,137.25543975830078,0.9690670737182365,0,1,0,0,1,0,0
1752,20826796,5,133.33039245605468,0.9968,2,3,0,0,0,0,0
1753,20831800,27,148.0381062825521,0.981063874134908,6,10,0,2,1,5,3
1754,20832705,10,125.19758758544921,0.9410460698085827,2,2,0,0,1,3,2
1755,20832716,11,126.86996598677202,0.966714716695047,1,5,0,1,1,1,2
1756,20838737,5,124.99296569824219,0.9543668807521832,1,2,0,0,1,0,1
1757,20840636,26,130.5815435556265,0.9898832697640739,3,5,3,1,4,5,5
1758,20844691,7,181.18609183175224,0.9464324899140493,0,0,0,1,0,1,5
1759,20844954,13,186.2146230844351,0.9671527702446595,0,1,0,1,0,1,10
1760,20846334,8,107.53693199157715,0.9902872208471674,2,1,0,0,1,1,3
1761,2084913,24,173.7539087931315,0.9357467358211286,4,8,3,1,3,2,3
1762,20884439,34,136.87532582002527,0.9853922640167253,6,11,4,4,2,2,5
1763,20897218,29,156.89606239055766,0.9701859373740183,1,15,1,2,4,3,3
1764,20902138,17,153.82420708151426,0.9698526180667661,2,7,0,0,3,5,0
1765,20908863,7,132.58402361188615,0.9790969893266664,0,2,0,1,1,1,2
1766,20909817,6,106.46862284342448,0.9218938770640576,0,1,0,2,1,2,0
1767,20922097,20,109.72360534667969,0.9608658049489431,2,7,0,1,5,1,4
1768,20923894,9,100.30308702256944,0.990088709560194,0,4,0,0,2,3,0
1769,20924263,9,100.23999871148004,0.9883727857875841,0,4,0,0,2,3,0
1770,20941304,17,124.38669361787684,0.9884857591575553,2,2,0,0,2,4,7
1771,20948857,18,131.11643558078342,0.9716331863342903,1,5,1,0,2,1,8
1772,20952670,9,113.63483005099826,0.978892403419215,1,2,0,0,1,2,3
1773,20964623,9,131.91812981499567,0.954029606320125,1,1,1,0,2,1,3
1774,20976343,5,113.06509399414062,0.9497524734544573,2,2,0,0,0,0,1
1775,20980896,10,79.99458923339844,0.9828309677534592,3,4,1,0,1,1,0
1776,20987387,20,101.7091896057129,0.9899875551436292,2,4,1,1,1,3,8
1777,20988473,5,141.92662048339844,0.9517262503268771,1,1,0,0,1,1,1
1778,20991507,2,155.93050384521484,0.9653252153252153,1,0,0,0,1,0,0
1779,20994639,20,165.12841033935547,0.9814141694769937,3,8,1,0,1,3,4
1780,21002648,34,196.09226137049058,0.9519109610167372,3,18,0,0,6,5,2
1781,21007588,13,159.58704200157752,0.9378017197749546,2,4,0,1,3,3,0
1782,21010475,39,176.797850388747,0.931796894160403,7,16,2,2,4,4,4
1783,21010516,36,165.540219200982,0.9850194563311148,2,8,1,0,6,5,14
1784,21013261,17,180.8382433723001,0.9848520146369171,1,6,2,0,3,2,3
1785,21022543,23,127.81253118100373,0.989376967898145,3,10,1,1,4,2,2
1786,21036908,16,139.29754447937012,0.9965724571078431,3,6,1,1,2,3,0
1787,21038069,20,175.57212829589844,0.9691167420614024,4,7,1,0,4,3,1
1788,21038251,14,123.74880763462612,0.9915869122095536,2,2,1,1,3,5,0
1789,21052558,12,168.02095413208008,0.9606647455082479,3,3,1,0,3,2,0
1790,21068589,12,99.98357899983723,0.9798244745648782,2,2,0,1,1,2,4
1791,21078908,10,126.86749725341797,0.9843547194933665,2,4,0,0,2,1,1
1792,21088564,5,97.85938415527343,0.9860583905647701,1,2,0,0,2,0,0
1793,21088722,8,146.34425735473633,0.9287749391485869,4,1,0,0,1,1,1
1794,21089678,8,153.772554397583,0.9990234375,2,3,1,0,0,1,1
1795,21091172,9,113.1483883327908,0.9822872700383134,3,2,0,0,1,2,1
1796,21109604,20,121.46168441772461,0.9582377139727857,4,4,0,1,3,1,7
1797,21116477,23,135.82439057723334,0.9587384729378038,4,7,1,1,3,3,4
1798,21117709,9,139.41339450412326,0.9612473748880568,1,1,0,2,1,1,3
1799,21123346,5,99.16556701660156,0.9813530732512895,0,1,1,0,2,1,0
1800,21123972,10,107.74999694824218,0.972709150498957,1,2,0,0,1,1,5
1801,21125755,8,135.34432983398438,0.9777411191757175,1,2,0,0,1,1,3
1802,21131798,1,77.94322204589844,0.9465648854961832,0,0,0,0,1,0,0
1803,21133451,8,161.26575660705566,0.9833757506768468,1,3,0,0,1,2,1
1804,21137311,1,75.08566284179688,0.9844357976653697,0,0,0,0,0,1,0
1805,21137985,6,113.49573008219402,0.988223094362939,1,1,0,1,1,2,0
1806,21147100,9,90.69065348307292,0.9801882178836152,0,2,0,0,0,1,6
1807,21149237,8,110.43919563293457,0.867655790908141,3,2,0,0,1,2,0
1808,21158405,15,122.13155314127604,0.9859210991892479,1,5,1,0,5,3,0
1809,21167665,11,116.64865667169744,0.9578318187015943,2,4,1,0,2,0,2
1810,21180385,14,112.14821079799107,0.9664347022120305,1,3,0,0,2,4,4
1811,21199571,20,171.47100524902345,0.9667545707222018,4,7,1,0,6,2,0
1812,21202661,8,122.09258842468262,0.9901588682220409,1,2,1,0,2,1,1
1813,21203035,14,159.9218488420759,0.9724992639667647,0,7,0,2,2,1,2
1814,21207881,26,185.89742865929236,0.9429608122313548,3,9,0,0,2,12,0
1815,2121887,5,124.89375,0.9890928988326848,0,4,0,0,0,0,1
1816,21238317,17,150.39930366067324,0.9826945539402038,5,5,0,0,1,0,6
1817,21238744,7,114.04260689871651,0.979172348696216,0,2,2,0,1,1,1
1818,21238766,10,119.6132598876953,0.9679192478906717,2,3,3,0,2,0,0
1819,21240229,6,99.50019073486328,0.9691608953300047,2,2,0,0,0,2,0
1820,21246712,8,107.43680763244629,0.9932467824004789,1,2,0,0,3,2,0
1821,21247838,14,140.02806418282645,0.9960958530234147,2,2,0,0,3,1,6
1822,21260183,7,126.82573590959821,0.9777498817693979,1,3,0,0,3,0,0
1823,21260658,7,114.96652003696987,0.9843830641531576,1,0,0,0,1,4,1
1824,21286235,6,107.72660827636719,0.9731123396038477,1,1,1,0,2,0,1
1825,21286657,9,192.04458957248264,0.9074734376917755,1,3,0,0,1,4,0
1826,21287679,16,190.96382522583008,0.9655997688970338,2,5,0,0,3,4,2
1827,21290247,5,102.52510986328124,0.9719830229389054,1,1,0,2,1,0,0
1828,21292089,9,121.71780395507812,0.972942828764377,1,1,1,1,1,4,0
1829,21293670,5,176.47711486816405,0.9829811890500686,1,1,0,0,1,1,1
1830,21295775,7,90.2384055001395,0.9932946460100781,0,1,0,0,6,0,0
1831,21305804,5,133.28554077148436,0.973755022632754,1,3,0,0,0,0,1
1832,21308311,6,105.56352233886719,0.9669071940065708,1,0,1,0,0,1,3
1833,21316481,8,118.65105628967285,0.9970584587719162,2,1,0,0,2,3,0
1834,21320422,7,113.6106676374163,0.9954692264257482,0,2,0,0,1,2,2
1835,21332273,12,143.6513875325521,0.976258200628541,2,3,0,1,2,2,2
1836,21349821,5,114.07229919433594,0.9888438917829896,2,3,0,0,0,0,0
1837,21350202,19,160.15954027677836,0.9393009274278539,4,4,0,0,6,3,2
1838,21350607,6,140.5346221923828,0.9844858750815367,0,3,1,0,0,2,0
1839,21350746,31,155.85762417700982,0.9665429267526884,2,7,0,4,9,2,7
1840,21353367,6,140.5346221923828,0.9844858750815367,0,3,1,0,0,2,0
1841,21381718,13,96.89991173377403,0.981995817977483,2,3,2,2,1,2,1
1842,21388819,10,110.53804931640624,0.9920282470671922,1,3,0,0,1,1,4
1843,21389884,28,172.99915531703405,0.9489833518296172,3,5,1,1,9,4,5
1844,21390212,16,172.0558910369873,0.9615222083404679,2,6,1,0,2,2,3
1845,21397099,5,122.20216064453125,0.9738425963770723,1,3,0,0,0,1,0
1846,21407750,5,101.66896362304688,0.9922598938223939,1,2,0,0,1,1,0
1847,21409617,9,138.74755011664496,0.8529229596742189,0,3,0,3,1,1,1
1848,21423377,22,152.01595930619672,0.9886737391245254,1,6,1,0,3,3,8
1849,2142451,13,121.45915809044472,0.9840164016899698,1,3,1,2,2,1,3
1850,21431780,11,118.17842102050781,0.9763288844306353,1,2,0,1,2,3,2
1851,21435594,16,98.8296422958374,0.9932906542006767,1,4,1,0,1,0,9
1852,21445141,8,163.2366485595703,0.9785833989246562,1,4,1,0,1,0,1
1853,21452627,7,117.4282967703683,1.0,0,2,0,1,2,2,0
1854,21453158,7,153.50345938546317,0.9572885776708475,1,1,0,0,1,1,3
1855,21471728,10,104.7105499267578,0.9882834267217353,0,3,0,1,0,0,6
1856,21474620,7,130.89043753487724,0.9081621029445727,2,3,0,0,1,1,0
1857,21485919,6,136.13514200846353,0.9711810497048282,0,1,0,0,0,0,5
1858,21488800,2,102.70025634765625,0.9622641509433962,1,0,0,0,1,0,0
1859,21490100,8,122.17095947265625,0.9960185901742729,1,3,0,0,1,1,2
1860,21492375,11,122.0717343417081,0.9425634746952217,1,2,1,0,0,1,6
1861,21492975,6,95.97629801432292,0.9935147581319349,0,5,0,0,0,0,1
1862,21501153,12,129.3031145731608,0.9822374367642314,1,1,0,0,1,3,6
1863,21501680,8,126.11834335327148,0.9731384678576125,1,2,0,0,0,1,4
1864,21516676,2,91.2432632446289,0.996078431372549,0,0,1,0,1,0,0
1865,21519483,2,109.56253814697266,0.98828125,0,1,0,0,0,0,1
1866,21524639,13,94.47470092773438,0.9779846545556725,2,5,0,1,2,2,1
1867,21531459,38,116.53271323756168,0.9914008593326724,1,0,0,0,1,1,35
1868,21533178,6,114.4263687133789,0.9756853862064222,2,4,0,0,0,0,0
1869,21533697,24,129.78723271687826,0.987852464520541,3,5,2,1,3,1,9
1870,21537410,14,117.47395869663784,0.9377846564634672,1,6,1,0,1,3,2
1871,21542050,8,130.78536415100098,0.9902684555152936,2,1,0,0,1,1,3
1872,21543355,42,127.90695553734189,0.9813008284536677,2,22,0,4,9,4,1
1873,21549481,10,115.89436798095703,0.963059062050325,1,2,2,0,1,2,2
1874,21549675,7,105.77662004743304,0.9150596682026926,1,2,0,0,2,0,2
1875,21549714,7,149.529780796596,0.9641342335461953,0,2,0,0,2,0,3
1876,21558196,12,125.8140385945638,0.9871739607411922,1,3,0,0,2,3,3
1877,21561463,5,137.32662048339844,0.9605772454395142,3,2,0,0,0,0,0
1878,21563098,13,150.12613032414362,0.981548715137339,2,3,0,0,0,5,3
1879,21576729,14,105.37093353271484,0.9848014202254308,1,2,1,0,2,1,7
1880,21577082,2,110.83111572265625,1.0,0,1,1,0,0,0,0
1881,21586580,8,133.39595794677734,0.9912066834800874,1,1,1,0,3,2,0
1882,21588973,14,120.97619301932198,0.9814641843914664,0,1,1,0,3,0,9
1883,21592200,7,120.0422123500279,0.97117248511433,0,3,0,0,1,2,1
1884,21592590,8,158.54216957092285,0.9202697567856146,1,1,1,0,1,1,3
1885,21603300,14,125.08687373570034,0.983257135712053,2,9,0,0,0,3,0
1886,21607112,9,140.98117404513889,0.8996529384818452,2,7,0,0,0,0,0
1887,21607937,14,112.86334664481026,0.9474283571348812,3,4,1,0,0,0,6
1888,21609274,47,151.47181474401594,0.9732656023722382,2,9,2,0,6,7,21
1889,21622538,14,125.80220576695034,0.9866821988164233,1,4,0,0,3,3,3
1890,21628848,7,99.33572823660714,0.9922134551495017,0,3,0,0,1,3,0
1891,21629108,28,175.62323434012276,0.9486693256131484,2,7,3,2,3,6,5
1892,2162973,16,134.71717929840088,0.9817313678186754,1,2,0,0,2,4,7
1893,21642464,6,143.6167755126953,0.9188746109271108,2,2,0,0,1,1,0
1894,2164444,12,159.73231506347656,0.9900160951941018,2,3,0,0,3,2,2
1895,21645372,14,121.17424011230469,0.9331347748871917,4,3,1,1,2,1,2
1896,21646478,6,130.35218811035156,0.9805496957288934,1,1,1,0,1,2,0
1897,2165074,46,155.2687344758407,0.9837078715710371,3,5,1,0,7,17,13
1898,21661323,13,152.23831176757812,0.971488333630326,1,4,0,1,1,3,3
1899,21664900,19,122.74906760767887,0.9777026665616969,6,6,0,1,3,3,0
1900,21675499,17,99.91535052131204,0.9747738883832051,0,5,1,2,1,4,4
