,loss,R_squared,mse,mae,val_loss,val_R_squared,val_mse,val_mae
0,3.4756829738616943,-6.191147327423096,3.4756829738616943,1.2689924240112305,0.6998971104621887,-0.6016949415206909,0.6998971104621887,0.6762027144432068
1,0.47928428649902344,-0.38125449419021606,0.47928428649902344,0.5464028716087341,0.3475990295410156,0.21609443426132202,0.3475990295410156,0.4560904800891876
2,0.35060566663742065,0.19888858497142792,0.35060566663742065,0.46736714243888855,0.32589417695999146,0.256925493478775,0.32589417695999146,0.4387363791465759
3,0.31267035007476807,0.29653382301330566,0.31267035007476807,0.4321287274360657,0.38481301069259644,0.10742580890655518,0.38481301069259644,0.47774022817611694
4,0.34670454263687134,0.17975054681301117,0.34670454263687134,0.45818892121315,0.3064306974411011,0.29770609736442566,0.3064306974411011,0.41558602452278137
5,0.3075748682022095,0.2930992841720581,0.3075748682022095,0.42867547273635864,0.3861601650714874,0.1299254447221756,0.3861601650714874,0.4810332655906677
6,0.39826837182044983,0.0804978758096695,0.39826837182044983,0.49984607100486755,0.44445011019706726,-0.00844031572341919,0.44445011019706726,0.5291357040405273
7,0.32281187176704407,0.07418946921825409,0.32281187176704407,0.44038984179496765,0.41711196303367615,0.04463617131114006,0.41711196303367615,0.5160515308380127
8,0.36915454268455505,0.10443834960460663,0.36915454268455505,0.47384488582611084,0.3420335352420807,0.2150842696428299,0.3420335352420807,0.44578513503074646
9,0.3238867521286011,0.18786607682704926,0.3238867521286011,0.4387235641479492,0.4066113531589508,0.08173704147338867,0.4066113531589508,0.5112312436103821
10,0.30524393916130066,0.34141266345977783,0.30524393916130066,0.43190455436706543,0.28654468059539795,0.34548306465148926,0.28654468059539795,0.4054272174835205
11,0.2403721809387207,0.40150174498558044,0.2403722107410431,0.3727056086063385,0.2874651253223419,0.3460220396518707,0.2874651253223419,0.4134761393070221
12,0.2745867967605591,0.35466673970222473,0.2745867967605591,0.4086334705352783,0.28897830843925476,0.3471992015838623,0.28897830843925476,0.41386494040489197
13,0.24324163794517517,0.4215039312839508,0.24324163794517517,0.38001176714897156,0.23118002712726593,0.47146153450012207,0.23118001222610474,0.35511425137519836
14,0.23550675809383392,-0.7105751633644104,0.23550675809383392,0.37475061416625977,0.3248167037963867,0.2559732496738434,0.3248167037963867,0.42276036739349365
15,0.31337377429008484,0.1949617713689804,0.31337377429008484,0.4234553873538971,0.3478787839412689,0.20625843107700348,0.3478787839412689,0.45760586857795715
16,0.3176463842391968,0.21566376090049744,0.31764644384384155,0.438780814409256,0.23854967951774597,0.45434558391571045,0.23854967951774597,0.36747056245803833
17,0.2778722047805786,0.3648211359977722,0.277872234582901,0.4045373499393463,0.34182989597320557,0.23036903142929077,0.34182989597320557,0.4614593982696533
18,0.27593526244163513,0.41104862093925476,0.27593526244163513,0.40774473547935486,0.2705993056297302,0.38604673743247986,0.2705993056297302,0.3921525478363037
19,0.22549015283584595,0.18196658790111542,0.22549015283584595,0.3634181320667267,0.22865989804267883,0.4789489805698395,0.22865989804267883,0.35205721855163574
20,0.23074555397033691,0.43572309613227844,0.23074555397033691,0.3693010210990906,0.2784951627254486,0.3715859651565552,0.2784951627254486,0.40845510363578796
21,0.23458580672740936,0.48111850023269653,0.23458580672740936,0.3706662058830261,0.24165678024291992,0.4542180299758911,0.24165678024291992,0.3706825077533722
22,0.2083728015422821,0.5093151926994324,0.2083728015422821,0.3467949330806732,0.22482728958129883,0.48885679244995117,0.22482728958129883,0.3517497479915619
23,0.19820113480091095,0.564354658126831,0.19820113480091095,0.33569830656051636,0.23416094481945038,0.47460246086120605,0.23416094481945038,0.3623685836791992
24,0.2069409340620041,0.46754494309425354,0.2069409340620041,0.34670522809028625,0.21588189899921417,0.5110990405082703,0.21588189899921417,0.34255123138427734
25,0.20401684939861298,0.5534104704856873,0.20401684939861298,0.3424810469150543,0.21684801578521729,0.5056651830673218,0.21684801578521729,0.34186235070228577
26,0.1908142864704132,0.4893733859062195,0.1908142864704132,0.3280112147331238,0.2154611200094223,0.5121160745620728,0.2154611200094223,0.34224697947502136
27,0.19985996186733246,0.5440109968185425,0.19985996186733246,0.33786115050315857,0.23085790872573853,0.47312548756599426,0.23085792362689972,0.35452309250831604
28,0.1957678645849228,0.37970542907714844,0.1957678645849228,0.3351382613182068,0.20892433822155,0.5314493179321289,0.20892433822155,0.3352805972099304
29,0.19881871342658997,0.5678672790527344,0.19881871342658997,0.3375832438468933,0.23188923299312592,0.4779191017150879,0.23188923299312592,0.3611789345741272
30,0.19319602847099304,0.4674738943576813,0.19319602847099304,0.33150213956832886,0.21670128405094147,0.5122907161712646,0.21670128405094147,0.3448841869831085
31,0.2017572671175003,0.44910046458244324,0.2017572671175003,0.3410857319831848,0.2256443202495575,0.4840315878391266,0.2256443202495575,0.355207234621048
32,0.1941778063774109,0.5451503396034241,0.1941778063774109,0.33286699652671814,0.20159800350666046,0.5452741384506226,0.20159800350666046,0.32686859369277954
33,0.18979308009147644,0.5527000427246094,0.18979308009147644,0.32752183079719543,0.20363245904445648,0.5387575626373291,0.20363245904445648,0.326932817697525
34,0.18055328726768494,0.5538648962974548,0.18055328726768494,0.3208202123641968,0.20585431158542633,0.5346677303314209,0.20585431158542633,0.333296537399292
35,0.18162216246128082,0.6171556711196899,0.18162216246128082,0.32042795419692993,0.2126091718673706,0.520811140537262,0.2126091718673706,0.33899977803230286
36,0.18002718687057495,0.5328824520111084,0.18002718687057495,0.31820106506347656,0.2332610785961151,0.4805496633052826,0.2332610785961151,0.36243149638175964
37,0.21435987949371338,0.4665318727493286,0.21435987949371338,0.35155433416366577,0.2650955617427826,0.39765921235084534,0.2650955617427826,0.39128753542900085
38,0.22263190150260925,0.46733739972114563,0.22263190150260925,0.3621634542942047,0.3265184164047241,0.2695399224758148,0.3265184164047241,0.4498741626739502
39,0.25208738446235657,0.4157548248767853,0.25208738446235657,0.3877311646938324,0.22247126698493958,0.5009331107139587,0.22247125208377838,0.3512739837169647
40,0.21096286177635193,0.5523780584335327,0.21096289157867432,0.3516099154949188,0.23127104341983795,0.47850656509399414,0.23127104341983795,0.36276543140411377
41,0.19270755350589752,0.5875238180160522,0.19270755350589752,0.3325256109237671,0.2103019505739212,0.5203381180763245,0.2103019505739212,0.3389556407928467
42,0.18228046596050262,0.6127781867980957,0.18228046596050262,0.321079820394516,0.21214617788791656,0.5223973393440247,0.21214617788791656,0.3383960723876953
43,0.17766979336738586,0.6027407646179199,0.17766979336738586,0.3176437318325043,0.20333528518676758,0.5373354554176331,0.20333528518676758,0.3306247591972351
44,0.1711340993642807,0.6260490417480469,0.1711340993642807,0.31154412031173706,0.1986028254032135,0.5478977560997009,0.1986028254032135,0.32726535201072693
45,0.1739562302827835,0.6241424679756165,0.1739562302827835,0.31600379943847656,0.19635334610939026,0.5576190948486328,0.19635334610939026,0.32583892345428467
