,price
397,4.653960350157523
398,4.31748811353631
399,4.499809670330265
400,3.6888794541139363
401,4.941642422609304
402,4.605170185988092
403,5.655991810819852
404,4.976733742420574
405,4.31748811353631
406,3.970291913552122
407,5.598421958998375
408,4.605170185988092
409,3.367295829986474
410,4.31748811353631
411,4.912654885736052
412,4.382026634673881
413,3.6888794541139363
414,5.075173815233827
415,3.912023005428146
416,4.248495242049359
417,4.605170185988092
418,4.454347296253507
419,3.912023005428146
420,4.8283137373023015
421,4.543294782270004
422,4.941642422609304
423,4.6913478822291435
424,4.189654742026425
425,3.6888794541139363
426,3.8066624897703196
427,5.075173815233827
428,5.1647859739235145
429,5.0106352940962555
430,4.0943445622221
431,5.703782474656201
432,4.204692619390966
433,4.04305126783455
434,4.867534450455582
435,4.31748811353631
436,4.919980925828125
437,4.418840607796598
438,5.0106352940962555
439,4.787491742782046
440,3.6888794541139363
441,5.220355825078324
442,3.2188758248682006
443,3.912023005428146
444,4.007333185232471
445,3.912023005428146
446,5.521460917862246
447,5.1647859739235145
448,5.288267030694535
449,5.0106352940962555
450,3.367295829986474
451,4.330733340286331
452,3.091042453358316
453,4.0943445622221
454,2.4849066497880004
455,3.8918202981106265
456,6.154858094016418
457,4.248495242049359
458,5.14166355650266
459,5.455321115357702
460,4.248495242049359
461,5.703782474656201
462,4.1588830833596715
463,3.871201010907891
464,4.499809670330265
465,5.0106352940962555
466,3.6635616461296463
467,4.382026634673881
468,5.393627546352362
469,4.31748811353631
470,3.912023005428146
471,4.976733742420574
472,5.030437921392435
473,5.262690188904886
474,4.31748811353631
475,5.8289456176102075
476,4.31748811353631
477,5.298317366548036
478,3.8066624897703196
479,4.983606621708336
480,5.0106352940962555
481,3.9889840465642745
482,4.174387269895637
483,5.298317366548036
484,4.605170185988092
485,3.5553480614894135
486,4.174387269895637
487,5.0369526024136295
488,3.5553480614894135
489,4.605170185988092
490,4.1588830833596715
491,4.8283137373023015
492,3.2188758248682006
493,4.2626798770413155
494,4.248495242049359
495,4.382026634673881
496,3.8066624897703196
497,4.0943445622221
498,3.5553480614894135
499,4.189654742026425
500,4.700480365792417
501,3.912023005428146
502,4.477336814478207
503,5.1647859739235145
504,3.8066624897703196
505,5.902633333401366
506,3.5553480614894135
507,4.007333185232471
508,5.857933154483459
509,3.8918202981106265
510,4.844187086458591
511,4.189654742026425
512,3.58351893845611
513,5.438079308923196
514,4.553876891600541
515,4.007333185232471
516,3.713572066704308
517,4.0943445622221
518,3.8066624897703196
519,4.31748811353631
520,4.30406509320417
521,4.174387269895637
522,4.02535169073515
523,4.330733340286331
524,5.3612921657094255
525,5.075173815233827
526,4.8283137373023015
527,4.0943445622221
528,5.652489180268651
529,4.219507705176107
530,4.189654742026425
531,3.5553480614894135
532,4.605170185988092
533,3.367295829986474
534,3.4339872044851463
535,5.484796933490655
536,5.703782474656201
537,5.062595033026967
538,5.0106352940962555
539,4.2626798770413155
540,4.454347296253507
541,4.007333185232471
542,4.007333185232471
543,4.0943445622221
544,5.298317366548036
545,4.499809670330265
546,4.499809670330265
547,3.9889840465642745
548,3.4011973816621555
549,4.127134385045092
550,3.8066624897703196
551,4.0943445622221
552,5.438079308923196
553,3.970291913552122
554,4.663439094112067
555,4.700480365792417
556,4.499809670330265
557,4.3694478524670215
558,4.3694478524670215
559,4.605170185988092
560,3.4011973816621555
561,5.703782474656201
562,4.74493212836325
563,3.8066624897703196
564,4.584967478670572
565,3.6635616461296463
566,4.499809670330265
567,5.598421958998375
568,3.912023005428146
569,5.099866427824199
570,4.248495242049359
571,5.41610040220442
572,4.248495242049359
573,5.0106352940962555
574,4.007333185232471
575,5.19295685089021
576,3.8066624897703196
577,4.700480365792417
578,3.912023005428146
579,4.653960350157523
580,6.077642243349034
581,5.41610040220442
582,4.584967478670572
583,5.0369526024136295
584,4.07753744390572
585,4.605170185988092
586,5.298317366548036
587,3.6888794541139363
588,5.991464547107982
589,4.605170185988092
590,4.882801922586371
591,3.8918202981106265
592,4.8283137373023015
593,5.19295685089021
594,4.499809670330265
595,5.662960480135946
596,3.6888794541139363
597,5.075173815233827
598,5.3471075307174685
599,4.174387269895637
600,4.59511985013459
601,4.859812404361672
602,4.007333185232471
603,3.912023005428146
604,4.553876891600541
605,4.787491742782046
606,4.343805421853684
607,4.248495242049359
608,4.007333185232471
609,4.248495242049359
610,5.429345628954441
611,4.605170185988092
612,4.248495242049359
613,4.0943445622221
614,4.0943445622221
615,4.48863636973214
616,4.394449154672439
617,3.912023005428146
618,3.58351893845611
619,4.02535169073515
620,4.0943445622221
621,3.912023005428146
622,4.499809670330265
623,5.703782474656201
624,4.1588830833596715
625,4.787491742782046
626,5.1647859739235145
627,4.0943445622221
628,4.700480365792417
629,4.969813299576001
630,2.70805020110221
631,4.976733742420574
632,3.8066624897703196
633,4.007333185232471
634,4.007333185232471
635,5.043425116919247
636,5.327876168789581
637,4.6443908991413725
638,4.382026634673881
639,5.886104031450156
640,3.5553480614894135
641,4.605170185988092
642,4.382026634673881
643,5.0106352940962555
644,4.418840607796598
645,4.867534450455582
646,4.330733340286331
647,6.173786103901937
648,5.236441962829949
649,4.382026634673881
650,4.060443010546419
651,3.5553480614894135
652,3.6109179126442243
653,5.25227342804663
654,4.897839799950911
655,4.672828834461906
656,4.90527477843843
657,4.248495242049359
658,4.276666119016055
659,4.820281565605037
660,4.31748811353631
661,3.58351893845611
662,4.007333185232471
663,4.564348191467836
664,4.007333185232471
665,3.912023005428146
666,4.812184355372417
667,5.0106352940962555
668,3.4339872044851463
669,3.8066624897703196
670,4.060443010546419
671,3.8066624897703196
672,5.560681631015528
673,5.0106352940962555
674,3.8066624897703196
675,4.68213122712422
676,4.74493212836325
677,3.7376696182833684
678,4.499809670330265
679,4.31748811353631
680,4.174387269895637
681,5.1647859739235145
682,4.02535169073515
683,4.1588830833596715
684,4.77912349311153
685,4.61512051684126
686,5.135798437050262
687,4.8283137373023015
688,4.23410650459726
689,3.8918202981106265
690,3.912023005428146
691,4.8283137373023015
692,5.10594547390058
693,4.553876891600541
694,4.5217885770490405
695,4.897839799950911
696,4.867534450455582
697,4.919980925828125
698,3.4657359027997265
699,5.0106352940962555
700,3.7376696182833684
701,3.8066624897703196
702,4.499809670330265
703,3.8918202981106265
704,4.442651256490317
705,3.258096538021482
706,4.653960350157523
707,5.075173815233827
708,4.59511985013459
709,5.0106352940962555
710,5.541263545158426
711,3.4011973816621555
712,3.828641396489095
713,4.499809670330265
714,5.768320995793772
715,4.0943445622221
716,4.007333185232471
717,3.912023005428146
718,5.2574953720277815
719,4.499809670330265
720,3.6888794541139363
721,4.0943445622221
722,4.605170185988092
723,4.356708826689592
724,5.991464547107982
725,3.8066624897703196
726,3.8066624897703196
727,4.290459441148391
728,3.6375861597263857
729,2.995732273553991
730,4.68213122712422
731,4.941642422609304
732,4.007333185232471
733,4.0943445622221
734,4.867534450455582
735,4.787491742782046
736,4.68213122712422
737,3.5553480614894135
738,5.19295685089021
739,4.248495242049359
740,4.276666119016055
741,5.0106352940962555
742,3.8066624897703196
743,5.5909869805108565
744,5.857933154483459
745,4.442651256490317
746,5.0106352940962555
747,4.31748811353631
748,3.5553480614894135
749,4.07753744390572
750,4.276666119016055
751,4.770684624465665
752,4.31748811353631
753,4.605170185988092
754,4.912654885736052
755,4.0943445622221
756,4.51085950651685
757,4.1588830833596715
758,3.5553480614894135
759,4.143134726391533
760,4.060443010546419
761,4.787491742782046
762,5.488937726156687
763,3.6888794541139363
764,3.4011973816621555
765,3.8501476017100584
766,5.455321115357702
767,3.8066624897703196
768,3.871201010907891
769,4.605170185988092
770,4.110873864173311
771,5.703782474656201
772,4.941642422609304
773,5.19295685089021
774,4.59511985013459
775,4.330733340286331
776,5.075173815233827
777,4.0943445622221
778,4.787491742782046
779,3.912023005428146
780,3.367295829986474
781,5.298317366548036
782,3.5553480614894135
783,4.454347296253507
784,4.465908118654584
785,4.61512051684126
786,5.19295685089021
787,4.584967478670572
788,6.07073772800249
789,4.174387269895637
790,2.995732273553991
791,4.605170185988092
792,5.521460917862246
793,5.298317366548036
794,3.7376696182833684
795,3.332204510175204
796,3.6888794541139363
797,5.857933154483459
798,5.1647859739235145
799,5.700443573390687
800,5.1647859739235145
801,4.836281906951478
802,4.90527477843843
803,4.48863636973214
804,4.8283137373023015
805,4.174387269895637
806,5.135798437050262
807,4.59511985013459
808,4.553876891600541
809,3.6635616461296463
810,4.700480365792417
811,3.6375861597263857
812,5.484796933490655
813,4.382026634673881
814,5.135798437050262
815,4.382026634673881
816,5.298317366548036
817,3.7612001156935624
818,3.4011973816621555
819,4.248495242049359
820,4.532599493153256
821,5.030437921392435
822,4.736198448394496
823,4.143134726391533
824,4.143134726391533
825,4.499809670330265
826,4.672828834461906
827,4.02535169073515
828,4.02535169073515
829,3.6888794541139363
830,3.9512437185814275
831,5.0106352940962555
832,4.07753744390572
833,4.584967478670572
834,4.07753744390572
835,4.787491742782046
836,4.31748811353631
837,3.912023005428146
838,4.406719247264253
839,3.5553480614894135
840,4.867534450455582
841,4.442651256490317
842,5.41610040220442
843,4.31748811353631
844,4.6913478822291435
845,3.8918202981106265
846,4.8283137373023015
847,4.31748811353631
848,4.653960350157523
849,4.290459441148391
850,4.0943445622221
851,4.02535169073515
852,4.553876891600541
853,4.007333185232471
854,4.6443908991413725
855,5.749392985908253
856,4.0943445622221
857,5.267858159063328
858,5.327876168789581
859,5.472270673671475
860,4.007333185232471
861,3.9512437185814275
862,4.31748811353631
863,4.276666119016055
864,4.5217885770490405
865,4.663439094112067
866,4.0943445622221
867,4.787491742782046
868,5.857933154483459
869,4.0943445622221
870,4.31748811353631
871,4.605170185988092
872,4.912654885736052
873,5.0106352940962555
874,5.043425116919247
875,3.4965075614664802
876,3.6888794541139363
877,5.298317366548036
878,3.7376696182833684
879,3.4011973816621555
880,4.330733340286331
881,3.4011973816621555
882,4.605170185988092
883,4.007333185232471
884,4.499809670330265
885,5.075173815233827
886,4.8283137373023015
887,5.318119993844216
888,4.700480365792417
889,4.248495242049359
890,4.07753744390572
891,4.0943445622221
892,5.298317366548036
893,4.330733340286331
894,4.736198448394496
895,3.4339872044851463
896,4.0943445622221
897,5.135798437050262
898,6.1092475827643655
899,4.174387269895637
900,4.787491742782046
901,4.787491742782046
902,4.48863636973214
903,3.1780538303479458
904,4.48863636973214
905,4.382026634673881
906,4.007333185232471
907,4.762173934797756
908,5.10594547390058
909,4.0943445622221
910,3.8066624897703196
911,4.454347296253507
912,5.929589143389895
913,5.0106352940962555
914,4.0943445622221
915,4.248495242049359
916,4.382026634673881
917,4.859812404361672
918,5.0106352940962555
919,5.0689042022202315
920,4.060443010546419
921,4.31748811353631
922,4.127134385045092
923,5.303304908059076
924,4.882801922586371
925,4.653960350157523
926,4.653960350157523
927,5.575949103146316
928,4.007333185232471
929,2.833213344056216
930,3.912023005428146
931,3.8918202981106265
932,4.605170185988092
933,3.871201010907891
934,5.214935757608986
935,4.060443010546419
936,3.7376696182833684
937,5.0106352940962555
938,4.442651256490317
939,5.075173815233827
940,5.0369526024136295
941,5.247024072160486
942,5.0106352940962555
943,4.499809670330265
944,4.605170185988092
945,4.31748811353631
946,4.5217885770490405
947,4.997212273764115
948,4.574710978503383
949,4.31748811353631
950,4.248495242049359
951,4.382026634673881
952,4.007333185232471
953,3.912023005428146
954,4.430816798843313
955,3.6635616461296463
956,3.295836866004329
957,4.060443010546419
958,4.248495242049359
959,3.912023005428146
960,3.6635616461296463
961,4.605170185988092
962,6.124683390894205
963,3.8918202981106265
964,4.700480365792417
965,4.3694478524670215
966,4.859812404361672
967,4.007333185232471
968,5.0689042022202315
969,4.248495242049359
970,4.007333185232471
971,4.584967478670572
972,5.8377304471659395
973,3.7612001156935624
974,4.31748811353631
975,3.7612001156935624
976,3.828641396489095
977,4.30406509320417
978,3.6888794541139363
979,4.553876891600541
980,4.976733742420574
981,5.703782474656201
982,4.0943445622221
983,5.616771097666572
984,4.276666119016055
985,5.19295685089021
986,5.521460917862246
987,4.820281565605037
988,4.553876891600541
989,5.652489180268651
990,3.4657359027997265
991,5.19295685089021
992,5.521460917862246
993,5.298317366548036
994,5.966146739123692
995,5.521460917862246
996,5.68697535633982
997,3.5553480614894135
998,4.248495242049359
999,4.248495242049359
1000,5.236441962829949
1001,4.787491742782046
1002,3.6888794541139363
1003,4.174387269895637
1004,5.700443573390687
1005,3.4657359027997265
1006,4.605170185988092
1007,4.248495242049359
1008,3.5553480614894135
1009,5.66988092298052
1010,5.1647859739235145
1011,5.1647859739235145
1012,4.0943445622221
1013,4.653960350157523
1014,5.298317366548036
1015,5.3981627015177525
1016,5.521460917862246
1017,5.1647859739235145
1018,5.19295685089021
1019,4.787491742782046
1020,3.8066624897703196
1021,4.804021044733257
1022,4.356708826689592
1023,3.912023005428146
1024,4.919980925828125
1025,4.02535169073515
1026,4.382026634673881
1027,3.8066624897703196
1028,4.356708826689592
1029,3.5553480614894135
1030,5.5053315359323625
1031,4.174387269895637
1032,3.912023005428146
1033,4.442651256490317
1034,3.912023005428146
1035,4.51085950651685
1036,3.6635616461296463
1037,4.605170185988092
1038,6.212606095751519
1039,5.135798437050262
1040,5.288267030694535
1041,4.653960350157523
1042,5.0689042022202315
1043,4.59511985013459
1044,3.912023005428146
1045,5.393627546352362
1046,4.382026634673881
1047,4.543294782270004
1048,4.867534450455582
1049,5.703782474656201
1050,3.4011973816621555
1051,5.517452896464707
1052,4.127134385045092
1053,5.41610040220442
1054,4.948759890378168
1055,4.499809670330265
