,+1,+2,+3,+4,+5,+6,+7,+8,+9,+10
30,0.3749287277460098,0.5593160152435303,0.5540635287761688,0.4862114816904068,0.4530814491212368,0.4779836133122444,0.43867724761366844,0.5560542523860932,0.5232526302337647,0.5836542010307312
40,0.24527911841869354,0.5856741547584534,0.5872244954109191,0.6136464595794677,0.6085606813430786,0.5427882432937622,0.6060242891311646,0.6020894408226013,0.5873461961746216,0.529380714893341
50,0.42126638293266294,0.5536365032196044,0.6033089637756348,0.5061239957809448,0.6072242617607116,0.5632728457450866,0.6016937971115113,0.5564321160316468,0.49757795333862304,0.5687732815742492
60,0.39957104325294496,0.5884703040122986,0.5672539710998535,0.5924178957939148,0.5835756540298462,0.5855151057243347,0.5073894768953323,0.4450090128928423,0.5621211767196655,0.5693860411643982
70,0.46203051805496215,0.5694450855255127,0.4009778931736946,0.6088244795799256,0.5856048583984375,0.5679772853851318,0.561837375164032,0.5817079544067383,0.5978123903274536,0.3846482043387368
80,0.3090399980545044,0.5781370401382446,0.5596449553966523,0.5436009287834167,0.5994770765304566,0.581123161315918,0.6052728891372681,0.5905898451805115,0.5550609707832337,0.4188509672880173
90,0.40339112281799316,0.5778518676757812,0.5017574392259121,0.5894020080566407,0.6062583088874817,0.572974956035614,0.5814382076263428,0.5687988817691803,0.5968456625938415,0.45010234862565995
100,0.3080180391669273,0.6012029767036438,0.5832828402519226,0.5952721834182739,0.5931796193122864,0.5241728723049164,0.5821568131446838,0.5961238861083984,0.573366641998291,0.6075310826301574
110,0.38069815635681153,0.542389738559723,0.595099127292633,0.5606337726116181,0.5977295279502869,0.4695709627121687,0.581564748287201,0.567351496219635,0.6036390542984009,0.5804458975791931
120,0.3849331021308899,0.5915422797203064,0.5745537757873536,0.57479909658432,0.590059471130371,0.5283060729503631,0.5679164528846741,0.6037526607513428,0.616516900062561,0.5944369196891784
