,price
243,3.6888794541139363
244,4.787491742782046
245,3.912023005428146
246,4.718498871295094
247,4.007333185232471
248,4.174387269895637
249,3.5553480614894135
250,3.8066624897703196
251,4.787491742782046
252,4.007333185232471
253,4.174387269895637
254,4.174387269895637
255,4.406719247264253
256,4.795790545596741
257,4.382026634673881
258,4.983606621708336
259,4.110873864173311
260,3.9318256327243257
261,3.9889840465642745
262,4.859812404361672
263,5.214935757608986
264,5.049856007249537
265,4.174387269895637
266,3.6375861597263857
267,4.31748811353631
268,4.553876891600541
269,2.995732273553991
270,3.912023005428146
271,4.499809670330265
272,4.0943445622221
273,4.941642422609304
274,3.7376696182833684
275,3.367295829986474
276,4.787491742782046
277,4.248495242049359
278,4.59511985013459
279,4.382026634673881
280,5.857933154483459
281,4.007333185232471
282,5.0106352940962555
283,4.007333185232471
284,4.0943445622221
285,4.127134385045092
286,5.087596335232384
287,2.9444389791664403
288,5.1298987149230735
289,4.382026634673881
290,4.382026634673881
291,4.04305126783455
292,4.248495242049359
293,4.442651256490317
294,3.58351893845611
295,4.605170185988092
296,6.1092475827643655
297,3.912023005428146
298,5.634789603169249
299,4.30406509320417
300,3.8918202981106265
301,3.912023005428146
302,4.442651256490317
303,3.8066624897703196
304,4.174387269895637
305,5.521460917862246
306,4.59511985013459
307,4.382026634673881
308,4.174387269895637
309,3.912023005428146
310,3.6888794541139363
311,4.605170185988092
312,5.521460917862246
313,5.25227342804663
314,4.787491742782046
315,4.356708826689592
316,5.521460917862246
317,4.499809670330265
318,4.007333185232471
319,3.8066624897703196
320,3.7376696182833684
321,5.062595033026967
322,3.5553480614894135
323,4.382026634673881
324,5.521460917862246
325,4.605170185988092
326,5.1647859739235145
327,4.605170185988092
328,3.2188758248682006
329,4.248495242049359
330,5.521460917862246
331,4.77912349311153
332,4.07753744390572
333,4.787491742782046
334,3.58351893845611
335,5.480638923341991
336,3.2188758248682006
337,4.382026634673881
338,4.605170185988092
339,4.2626798770413155
340,4.174387269895637
