,+1,+2,+3,+4,+5,+6,+7,+8,+9,+10
30,0.2726393461227417,0.18918184340000152,0.19037704169750214,0.2214238613843918,0.23522984385490417,0.22406018972396852,0.23919501006603242,0.1913641571998596,0.20412276983261107,0.1786278396844864
40,0.32445684969425204,0.17803599536418915,0.17931094467639924,0.16682110726833344,0.1691456764936447,0.1958448350429535,0.16933618485927582,0.17222070693969727,0.1776834696531296,0.2017153024673462
50,0.24365732669830323,0.19000568985939026,0.17145633697509766,0.21289368867874145,0.17022063136100768,0.18730563521385193,0.1705198436975479,0.189766326546669,0.21678578853607178,0.18512594997882842
60,0.25523665845394133,0.17668356597423554,0.18707051277160644,0.1748904585838318,0.17969290912151337,0.17808836698532104,0.21205513775348664,0.2390517085790634,0.1876213401556015,0.18449787199497222
70,0.22646793723106384,0.1851310521364212,0.2554805546998978,0.16912295520305634,0.1778388202190399,0.18572344183921813,0.18847111463546753,0.18101632297039033,0.17285698652267456,0.2657310009002686
80,0.2957179188728333,0.1818169206380844,0.18888929784297942,0.19633386731147767,0.17250135242938996,0.18070753216743468,0.16993739008903502,0.17606764435768127,0.19088830053806305,0.2509098380804062
90,0.254832324385643,0.1815153032541275,0.2170337349176407,0.1777503252029419,0.1688116580247879,0.18246841430664062,0.17942410707473755,0.184237477183342,0.1734342932701111,0.23515087068080903
100,0.2990682661533356,0.1715541660785675,0.18016280829906464,0.17316634356975555,0.17402481138706208,0.20528843700885774,0.1788846254348755,0.1742223709821701,0.1837434470653534,0.1695783942937851
110,0.2637270301580429,0.19493567645549775,0.17428193092346192,0.18892185688018798,0.17401345670223237,0.22838935256004333,0.17919591665267945,0.1860470473766327,0.17011986076831817,0.1817614585161209
120,0.2606491208076477,0.17599588632583618,0.18222971856594086,0.18304193317890166,0.17544462084770202,0.20114689469337463,0.18496587872505188,0.17169697284698487,0.16488989889621736,0.1745246946811676
