,1.0,1.5,2.0,2.5,3.0,3.5
2,0.5588487982749939,0.5771089196205139,0.5913883924484253,0.5438947975635529,0.5635116875171662,0.5827423572540283
3,0.4385636866092682,0.42674527168273924,0.4645633935928345,0.3628730922937393,0.4350295960903168,0.3949414998292923
4,0.4023150593042374,0.3210329353809357,0.2533030420541763,0.3430528908967972,0.20639440789818764,0.1934267446398735
5,0.2808331698179245,0.2625564396381378,0.24898548275232316,0.2847962647676468,0.21817549467086791,0.27158509790897367
6,0.31979337334632874,0.17384980320930482,0.23302870839834214,0.1796853020787239,0.24153357446193696,0.25949062407016754
7,0.38683037757873534,0.18397625535726547,0.22283062636852263,0.2580434441566467,0.302935329079628,0.2629118591547012
8,0.3754621118307114,0.293716225028038,0.302758127450943,0.29365451335906984,0.18163936734199523,0.2560452163219452
9,0.260367289185524,0.2554283797740936,0.29443671107292174,0.2799516201019287,0.2808647722005844,0.2920267850160599
10,0.274251914024353,0.3231282472610474,0.30805230140686035,0.2607384443283081,0.32377800047397615,0.2458370253443718
